ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
8811	Otomi	Otomanguean	SEED	nda̲	nda̲	n d ɔ			2452	1.0000	
10686	ImbaburaQuechua	Quechuan	SEED	muyu (1)	muyu	m u j u			2452	0.8333	
11878	Wichi	Matacoan	SEED	tokoslhu’	tokoslhu’	t o k o s lˠ u ʔ			2452	1.0000	
13157	Mapudungun	Araucanian	SEED	semilla	semilla	s e m i ʎ a	Spanish	semilla	2452	0.1667	2452
13158	Mapudungun	Araucanian	SEED	kongi	kongi	k o ŋ i			2452	0.8333	
13159	Mapudungun	Araucanian	SEED	füṉ	füṉ	f ɨ n̪			2452	1.0000	
1419	Portuguese	Indo-European	SEEM	parecer	parecer	p a ɾ e s e ʁ					
3170	Spanish	Indo-European	SEEM	parecer	parecer	p a ɾ e s ɛ ɾ					
4672	Yaqui	Uto-Aztecan	SEEM	machia	machia	m a tʃ i a			3170	0.8571	
7673	Qeqchi	Mayan	SEEM	chanchan aj wi’ a’an	chanchan_aj_wi’_a’an	tʃ a n tʃ a n + a x + w i ʔ + a ʔ a n			3170	0.9444	
9748	Otomi	Otomanguean	SEEM	neki	neki	n e k i			3170	0.8571	
9749	Otomi	Otomanguean	SEEM	'ñenä	'ñenä	ˀɲ e n ɐ			3170	0.8571	
9750	Otomi	Otomanguean	SEEM	want'ä	want'ä	w a n t̪ʼ ɐ			3170	0.8571	
11148	ImbaburaQuechua	Quechuan	SEEM	rikchana	rikchana	ʐ i k tʃ a n a			3170	1.0000	
12365	Wichi	Matacoan	SEEM	nichotche	nichotche	n i tʃ o t tʃ e			3170	1.0000	
13633	Mapudungun	Araucanian	SEEM	trokin	trokin	ʈʂ o k i n			3170	1.0000	
1012	Portuguese	Indo-European	SEIZE	agarrar	agarrar	a ɡ a ʁ a ʁ					
2731	Spanish	Indo-European	SEIZE	agarrar	agarrar	a ɣ a r a ɾ					
2732	Spanish	Indo-European	SEIZE	empuɲar	empuɲar	e m p u ɲ a ɾ					
2733	Spanish	Indo-European	SEIZE	coger	coger	k o x ɛ ɾ					
2734	Spanish	Indo-European	SEIZE	asir	asir	a s i ɾ					
4321	Yaqui	Uto-Aztecan	SEIZE	bwisi	bwisi	bʷ i s i			2734	0.7500	
7194	Qeqchi	Mayan	SEIZE	chapok	chapok	tʃ a p o kʰ			2734	0.8000	
9204	Otomi	Otomanguean	SEIZE	mihi	mihi	m i h i			2732	0.8571	
9205	Otomi	Otomanguean	SEIZE	pe̲nt'i	pe̲nt'i	p æ n t̪ʼ i			2732	0.8571	
9206	Otomi	Otomanguean	SEIZE	ju	ju	x u			2733	0.8000	
9207	Otomi	Otomanguean	SEIZE	mit'i	mit'i	m i t̪ʼ i			2732	0.8571	
10853	ImbaburaQuechua	Quechuan	SEIZE	japina (1)	japina	x a p i n a			2734	0.6667	
12058	Wichi	Matacoan	SEIZE	tachema	tachema	t a tʃ e m a			2731	0.8333	
13332	Mapudungun	Araucanian	SEIZE	nün	nün	n ɨ n			2731	1.0000	
1055	Portuguese	Indo-European	SELL	vender	vender	v ẽ d e ʁ					
2780	Spanish	Indo-European	SELL	vender	vender	b e n d ɛ ɾ					
4353	Yaqui	Uto-Aztecan	SELL	nenka	nenka	n e n k a			2780	0.6667	
5705	ZinacantanTzotzil	Mayan	SELL	chon	chon	tʃʰ o n			2780	0.8333	
7240	Qeqchi	Mayan	SELL	k'ayink	k'ayink	k ʔ a j i n kʰ			2780	1.0000	
9255	Otomi	Otomanguean	SELL	pa̲ (2)	pa̲	p ɔ			2780	1.0000	
9256	Otomi	Otomanguean	SELL	tso	tso	ts o			2780	1.0000	
10882	ImbaburaQuechua	Quechuan	SELL	jatuna	jatuna	x a t u n a			2780	1.0000	
12090	Wichi	Matacoan	SELL	wende	wende	w e n d e	Spanish	vendé	2780	0.5000	
13362	Mapudungun	Araucanian	SELL	wülün	wülün	w ɨ l ɨ n			2780	1.0000	
13363	Mapudungun	Araucanian	SELL	fenzen	fenzen	f e n z e n	Spanish	vender	2780	0.6667	
976	Portuguese	Indo-European	SEND	enviar	enviar	ẽ v i a ʁ					
977	Portuguese	Indo-European	SEND	mandar	mandar	m ɐ̃ d a ʁ					
2695	Spanish	Indo-European	SEND	enviar	enviar	e m b j a ɾ					
2696	Spanish	Indo-European	SEND	mandar	mandar	m a n d a ɾ					
4288	Yaqui	Uto-Aztecan	SEND	bittua	bittua	b i t t u a			2695	1.0000	
5657	ZinacantanTzotzil	Mayan	SEND	tak’i	tak’i	t a kʼ i			2696	0.8333	
7161	Qeqchi	Mayan	SEND	taqlank	taqlank	t a q l a n kʰ			2696	0.7143	
9161	Otomi	Otomanguean	SEND	pe̲hni	pe̲hni	p æ h n i			2695	1.0000	
10836	ImbaburaQuechua	Quechuan	SEND	kachana (1)	kachana	k a tʃ a n a			2696	0.8333	
12033	Wichi	Matacoan	SEND	ithatey	ithatey	i tʰ a t e j			2695	1.0000	
13312	Mapudungun	Araucanian	SEND	yefalün	yefalün	y e f a l ɨ n			2695	0.8571	
1094	Portuguese	Indo-European	SEPARATE	separar	separar	s e p a ɾ a ʁ					
2827	Spanish	Indo-European	SEPARATE	separar	separar	s e p a ɾ a ɾ					
2828	Spanish	Indo-European	SEPARATE	apartar	apartar	a p a ɾ t a ɾ					
4388	Yaqui	Uto-Aztecan	SEPARATE	na’ikimte	na’ikimte	n a ʔ i k i m t e			2828	0.8889	
5734	ZinacantanTzotzil	Mayan	SEPARATE	ch’ak	ch’ak	tʃʼ a k			2827	0.8571	
7280	Qeqchi	Mayan	SEPARATE	jachok	jachok	x a tʃ o kʰ			2827	0.8571	
7281	Qeqchi	Mayan	SEPARATE	jilosink	jilosink	x i l o s i n kʰ			2827	1.0000	
7282	Qeqchi	Mayan	SEPARATE	raqaxink	raqaxink	r a q a ʃ i n kʰ			2828	0.7500	
9315	Otomi	Otomanguean	SEPARATE	he̲ki	he̲ki	h æ k i			2827	1.0000	
9316	Otomi	Otomanguean	SEPARATE	'weke	'weke	ˀw e k e			2827	0.8571	
10912	ImbaburaQuechua	Quechuan	SEPARATE	shicanyachina	shicanyachina	ʃ i c a n j a tʃ i n a			2827	0.8182	
12126	Wichi	Matacoan	SEPARATE	w’enhat	w’enhat	w ʔ e n̥ a t			2827	0.8571	
12127	Wichi	Matacoan	SEPARATE	tiyejkanhi	tiyejkanhi	t i j e x k a n̥ i			2827	0.8889	
13395	Mapudungun	Araucanian	SEPARATE	wüzalün	wüzalün	w ɨ z a l ɨ n			2827	0.8571	
1539	Portuguese	Indo-European	SERVANT	criado	criado	k ɾ i a d u					
1540	Portuguese	Indo-European	SERVANT	servo	servo	s ɛ ʁ v u					
3306	Spanish	Indo-European	SERVANT	sirviente	sirviente	s i ɾ β j e n t e					
3307	Spanish	Indo-European	SERVANT	criado	criado	k ɾ j a ð o					
6073	ZinacantanTzotzil	Mayan	SERVANT	moso	moso	m o s o	Spanish	mozo	3307	0.8333	
7790	Qeqchi	Mayan	SERVANT	moos	moos	m oː s	Spanish	mozo	3306	1.0000	
9958	Otomi	Otomanguean	SERVANT	’be̲go	’be̲go	ʔ b æ g o			3307	0.8333	
9959	Otomi	Otomanguean	SERVANT	ma̲xte	ma̲xte	m ɔ x t̪ e			3306	0.8889	
9960	Otomi	Otomanguean	SERVANT	me̲pu̲te	me̲pu̲te	m æ p u t̪ e			3306	0.8889	
9961	Otomi	Otomanguean	SERVANT	pe̲fi	pe̲fi	p æ f i			3306	1.0000	
11242	ImbaburaQuechua	Quechuan	SERVANT	sirbyenti	sirbyenti	s i ɾ b j e n d i	Spanish	sirviente	3306	0.3333	
12465	Wichi	Matacoan	SERVANT	tokawu	tokawu	t o k a w u			3307	0.8333	
1174	Portuguese	Indo-European	SEVEN	sete	sete	s ɛ tʃ i					
2907	Spanish	Indo-European	SEVEN	siete	siete	s j ɛ t e					
4457	Yaqui	Uto-Aztecan	SEVEN	wobusani	wobusani	w o b u s a n i			2907	1.0000	
4458	Yaqui	Uto-Aztecan	SEVEN	siete	siete	s i e t e	Spanish	siete	2907	0.4000	
5801	ZinacantanTzotzil	Mayan	SEVEN	vuk	vuk	v u k			2907	1.0000	
7389	Qeqchi	Mayan	SEVEN	wuqub'	wuqub'	w u q u ɓ			2907	1.0000	
9414	Otomi	Otomanguean	SEVEN	yoto	yoto	j o t̪ o			2907	0.8000	
10968	ImbaburaQuechua	Quechuan	SEVEN	kanchis	kanchis	k a n dʒ i s			2907	1.0000	
12185	Wichi	Matacoan	SEVEN	siete	siete	s i e t e	Spanish	siete	2907	0.4000	
13453	Mapudungun	Araucanian	SEVEN	reqle	reqle	ɻ e ɣ l e			2907	0.8000	
620	Portuguese	Indo-European	SEW	costurar	costurar	k o ʃ t u ɾ a ʁ					
2312	Spanish	Indo-European	SEW	coser	coser	k o s ɛ ɾ					
3994	Yaqui	Uto-Aztecan	SEW	ji’ika	ji’ika	j i ʔ i k a			2312	1.0000	
5409	ZinacantanTzotzil	Mayan	SEW	tz’is	tz’is	tsʼ i s			2312	0.8000	
6774	Qeqchi	Mayan	SEW	b'ojok	b'ojok	ɓ o x o kʰ			2312	0.8000	
6775	Qeqchi	Mayan	SEW	kuuxink	kuuxink	k uː ʃ i n kʰ			2312	0.8333	
8646	Otomi	Otomanguean	SEW	'we̲ti	'we̲ti	ˀw æ t̪ i			2312	1.0000	
10605	ImbaburaQuechua	Quechuan	SEW	sirana	sirana	s i ɾ a n a			2312	1.0000	
11789	Wichi	Matacoan	SEW	itsek	itsek	i ts e k			2312	1.0000	
13064	Mapudungun	Araucanian	SEW	ñüzüfün	ñüzüfün	ɲ ɨ z ɨ f ɨ n			2312	1.0000	
74	Portuguese	Indo-European	SHADE	sombra	sombra	s õ b ɾ ɐ					
1755	Spanish	Indo-European	SHADE	sombra	sombra	s o m b ɾ a					
3505	Yaqui	Uto-Aztecan	SHADE	jekka	jekka	j e k k a			1755	0.8333	
4941	ZinacantanTzotzil	Mayan	SHADE	kevu	kevu	k e v u			1755	1.0000	
4942	ZinacantanTzotzil	Mayan	SHADE	nak’obal	nak’obal	n a kʼ o ɓ a l			1755	0.8571	
6207	Qeqchi	Mayan	SHADE	mu	mu	m u			1755	0.8333	
7991	Otomi	Otomanguean	SHADE	xudi	xudi	x u d i			1755	1.0000	
10207	ImbaburaQuechua	Quechuan	SHADE	llantu	llantu	ʒ a n d u			1755	1.0000	
11365	Wichi	Matacoan	SHADE	hipelh	hipelh	h i p e l̥			1755	1.0000	
12601	Mapudungun	Araucanian	SHADE	llawfeñ	llawfeñ	ʎ a w f e ɲ			1755	1.0000	
12602	Mapudungun	Araucanian	SHADE	aywiñ	aywiñ	a y w i ɲ			1755	1.0000	
927	Portuguese	Indo-European	SHAKE	agitar	agitar	a ʒ i t a ʁ					
2642	Spanish	Indo-European	SHAKE	sacudir	sacudir	s a k u ð i ɾ					
4237	Yaqui	Uto-Aztecan	SHAKE	tatake	tatake	t a t a k e			2642	0.8571	
5616	ZinacantanTzotzil	Mayan	SHAKE	7okilan	7okilan	ʔ o k i l a n			2642	0.8571	
5617	ZinacantanTzotzil	Mayan	SHAKE	lilin	lilin	l i l i n			2642	0.8571	
5618	ZinacantanTzotzil	Mayan	SHAKE	vuyilan	vuyilan	v u j i l a n			2642	1.0000	
5619	ZinacantanTzotzil	Mayan	SHAKE	yo7ilan	yo7ilan	j o ʔ i l a n			2642	1.0000	
7094	Qeqchi	Mayan	SHAKE	chiq'ok	chiq'ok	tʃ i qʼ o kʰ			2642	1.0000	
9078	Otomi	Otomanguean	SHAKE	jwät'i	jwät'i	xʷ ɐ t̪ʼ i			2642	0.8571	
9079	Otomi	Otomanguean	SHAKE	jwähmi	jwähmi	xʷ ɐ h m i			2642	0.8571	
10797	ImbaburaQuechua	Quechuan	SHAKE	chafsina	chafsina	tʃ a ɸ s i n a	Cuzco Quechua	chhawxchi	2642	0.8571	
11989	Wichi	Matacoan	SHAKE	isichot	isichot	i s i tʃ o t			2642	1.0000	
13272	Mapudungun	Araucanian	SHAKE	mütrowün	mütrowün	m ɨ ʈʂ o w ɨ n			2642	1.0000	
1142	Portuguese	Indo-European	SHALLOW	raso	raso	ʁ a z u					
1143	Portuguese	Indo-European	SHALLOW	baixo	baixo	b ai ʃ u					
2877	Spanish	Indo-European	SHALLOW	bajo	bajo	b a x o					
2878	Spanish	Indo-European	SHALLOW	poco profundo	poco_profundo	p o k o + p ɾ o f u n d o					
4429	Yaqui	Uto-Aztecan	SHALLOW	kaa tua mekka ko’omi	kaa_tua_mekka_ko’omi	k aː + t u a + m e k k a + k o ʔ o m i			2877	0.8947	
5778	ZinacantanTzotzil	Mayan	SHALLOW	hoy	hoy	h o j			2878	0.9231	
7353	Qeqchi	Mayan	SHALLOW	ink'a’ cham	ink'a’_cham	i n kʼ a ʔ + tʃ a m			2877	0.8889	
9379	Otomi	Otomanguean	SHALLOW	hingi hei	hingi_hei	h i n g i + h e i			2877	1.0000	
10947	ImbaburaQuechua	Quechuan	SHALLOW	ashalla	ashalla	a ʃ a ʒ a			2877	0.8000	
12164	Wichi	Matacoan	SHALLOW	niwefwa toj pitufw	niwefwa_toj_pitufw	n i w e fʷ a + t o x + p i t u fʷ			2877	0.8750	
13431	Mapudungun	Araucanian	SHALLOW	pichikon	pichikon	p i tʃ i k o n			2878	0.7692	
1377	Portuguese	Indo-European	SHAME	vergonha	vergonha	v e ʁ ɡ ɔ ɲ ɐ					
3119	Spanish	Indo-European	SHAME	vergüenza	vergüenza	b ɛ ɾ ɣ w e n s a					
4637	Yaqui	Uto-Aztecan	SHAME	tiiwe	tiiwe	t iː w e			3119	0.7778	
5950	ZinacantanTzotzil	Mayan	SHAME	k’eshlal	k’eshlal	kʼ e ʃ l a l			3119	0.8889	
7625	Qeqchi	Mayan	SHAME	xutaan	xutaan	ʃ u t aː n			3119	0.8889	
9685	Otomi	Otomanguean	SHAME	tsa̲ (4)	tsa̲	ts ɔ			3119	1.0000	
9686	Otomi	Otomanguean	SHAME	'be̲tsa̲	'be̲tsa̲	ˀb æ ts ɔ			3119	1.0000	
11116	ImbaburaQuechua	Quechuan	SHAME	pingay	pingay	p i ŋ g a j			3119	1.0000	
12333	Wichi	Matacoan	SHAME	n’ofwel	n’ofwel	n ʔ o fʷ e l			3119	0.8889	
13602	Mapudungun	Araucanian	SHAME	yewen	yewen	y e w e n			3119	0.6667	
1063	Portuguese	Indo-European	SHARE	distribuir	distribuir	dʒ i ʃ t ɾ i b ui ʁ					
1064	Portuguese	Indo-European	SHARE	compartilhar	compartilhar	k õ p a ʁ tʃ i ʎ a ʁ					
2789	Spanish	Indo-European	SHARE	repartir	repartir	r e p a ɾ t i ɾ					
2790	Spanish	Indo-European	SHARE	distribuir	distribuir	d i s t ɾ i β w i ɾ					
4362	Yaqui	Uto-Aztecan	SHARE	na’ikimte	na’ikimte	n a ʔ i k i m t e			2790	0.9000	
5716	ZinacantanTzotzil	Mayan	SHARE	komonta	komonta	k o m o n t a	Spanish	comu*n	2789	0.8750	
7249	Qeqchi	Mayan	SHARE	jek'ok	jek'ok	x e kʼ o kʰ	Ch’olan	*jek’	2789	0.8750	
7250	Qeqchi	Mayan	SHARE	wotzok	wotzok	w o t z o kʰ			2790	0.9000	
9265	Otomi	Otomanguean	SHARE	heke	heke	h e k e			2789	0.8750	
10890	ImbaburaQuechua	Quechuan	SHARE	repartina	repartina	ʐ e p a ɾ t i n a	Spanish	repartir	2789	0.3333	
12098	Wichi	Matacoan	SHARE	iwumlhi	iwumlhi	i w u m lˠ i			2790	0.8000	
13369	Mapudungun	Araucanian	SHARE	wüzamün	wüzamün	w ɨ z a m ɨ n			2789	0.8750	
263	Portuguese	Indo-European	SHARK	tubarão	tubarão	t u b a ɾ ɐ̃ũ					
1956	Spanish	Indo-European	SHARK	tiburón	tiburón	t i β u ɾ o n					
3677	Yaqui	Uto-Aztecan	SHARK	tamekame	tamekame	t a m e k a m e			1956	0.8750	
6396	Qeqchi	Mayan	SHARK	tiburon	tiburon	t i b u ɾ o n	Spanish	tiburón	1956	0.1429	1956
8255	Otomi	Otomanguean	SHARK	tiburon	tiburon	t̪ i b u r o n	Spanish	tiburón	1956	0.4286	
1327	Portuguese	Indo-European	SHARP	agudo	agudo	a ɡ u d u					
1328	Portuguese	Indo-European	SHARP	afiado	afiado	a f i a d u					
3066	Spanish	Indo-European	SHARP	afilado	afilado	a f i l a ð o					
3067	Spanish	Indo-European	SHARP	aguzado	aguzado	a ɣ u s a ð o					
3068	Spanish	Indo-European	SHARP	filoso	filoso	f i l o s o					
4603	Yaqui	Uto-Aztecan	SHARP	bwaawi	bwaawi	bʷ aː w i			3066	1.0000	
7575	Qeqchi	Mayan	SHARP	q'es	q'es	qʼ e s			3068	0.8333	
9630	Otomi	Otomanguean	SHARP	hye̲nte	hye̲nte	h j æ n t̪ e			3066	1.0000	
9631	Otomi	Otomanguean	SHARP	hye̲ku̲te	hye̲ku̲te	h j æ k u t̪ e			3066	1.0000	
9632	Otomi	Otomanguean	SHARP	xi hño	xi_hño	x i + h ɲ o			3068	0.6667	
9633	Otomi	Otomanguean	SHARP	xi nts'ät'i	xi_nts'ät'i	x i + n tsʼ ɐ t̪ʼ i			3068	0.8750	
11084	ImbaburaQuechua	Quechuan	SHARP	filulla	filulla	ɸ i l u ʒ a	Spanish	filo	3068	0.6667	
12298	Wichi	Matacoan	SHARP	y’ey	y’ey	y ʔ e j			3066	1.0000	
13568	Mapudungun	Araucanian	SHARP	yungelen	yungelen	y u ŋ e l e n			3066	1.0000	
837	Portuguese	Indo-European	SHEARS	tesoura	tesoura	t e z o ɾ ɐ					
2542	Spanish	Indo-European	SHEARS	tijeras	tijeras	t i x ɛ ɾ a s					
4169	Yaqui	Uto-Aztecan	SHEARS	chaptiam	chaptiam	tʃ a p t i a m			2542	0.8571	
5550	ZinacantanTzotzil	Mayan	SHEARS	tesheresh	tesheresh	t e ʃ e ɾ e sʰ	Spanish	tejeras	2542	0.7143	
6991	Qeqchi	Mayan	SHEARS	tixeer	tixeer	t i ʃ eː r	Spanish	tijera	2542	0.7143	
8937	Otomi	Otomanguean	SHEARS	t'äxte	t'äxte	t̪ʼ ɐ x t̪ e			2542	0.8571	
10740	ImbaburaQuechua	Quechuan	SHEARS	tijiras	tijiras	t i x i ɾ a s	Spanish	tijeras	2542	0.1429	2542
11932	Wichi	Matacoan	SHEARS	tishelis	tishelis	t i s h e l i s	Spanish	tijeras	2542	0.6250	
13209	Mapudungun	Araucanian	SHEARS	tikera	tikera	t i k e ɻ a	Spanish	tijera	2542	0.5714	
13210	Mapudungun	Araucanian	SHEARS	kupilwe	kupilwe	k u p i l w e			2542	1.0000	
208	Portuguese	Indo-European	SHEEP	ovelha	ovelha	o v e ʎ ɐ					
1894	Spanish	Indo-European	SHEEP	oveja	oveja	o β e x a					
3633	Yaqui	Uto-Aztecan	SHEEP	bwara	bwara	bʷ a r a			1894	0.8000	
5049	ZinacantanTzotzil	Mayan	SHEEP	chih	chih	tʃʰ i h			1894	1.0000	
6341	Qeqchi	Mayan	SHEEP	karneer	karneer	k a ɾ n eː r	Spanish	carnero	1894	1.0000	
8178	Otomi	Otomanguean	SHEEP	deti	deti	d e t̪ i			1894	0.8000	
10310	ImbaburaQuechua	Quechuan	SHEEP	llama	llama	ʒ a m a			1894	0.8000	
11461	Wichi	Matacoan	SHEEP	tsun’ataj	tsun’ataj	ts u n ʔ a t a x			1894	0.8750	
12752	Mapudungun	Araucanian	SHEEP	ufisa	ufisa	u f i s a	Spanish	oveja	1894	0.8000	
12753	Mapudungun	Araucanian	SHEEP	ofisha	ofisha	o f i ʃ a	Spanish	oveja	1894	0.6000	
714	Portuguese	Indo-European	SHELF	prateleira	prateleira	p ɾ a t e l ei ɾ ɐ					
2410	Spanish	Indo-European	SHELF	repisa	repisa	r e p i s a					
4076	Yaqui	Uto-Aztecan	SHELF	repiisa	repiisa	r e p iː s a	Spanish	repisa	2410	0.1667	2410
5466	ZinacantanTzotzil	Mayan	SHELF	kahanab	kahanab	k a h a n a b			2410	0.8571	
6865	Qeqchi	Mayan	SHELF	tasal	tasal	t a s a l			2410	0.8333	
8760	Otomi	Otomanguean	SHELF	nt'u̲xu̲he̲'mi	nt'u̲xu̲he̲'mi	n t̪ʼ u x u h æ ˀm i			2410	1.0000	
8761	Otomi	Otomanguean	SHELF	nt'u̲ts'i	nt'u̲ts'i	n t̪ʼ u tsʼ i			2410	1.0000	
11856	Wichi	Matacoan	SHELF	tokaw’et	tokaw’et	t o k a w ʔ e t			2410	1.0000	
13128	Mapudungun	Araucanian	SHELF	rentrülwe	rentrülwe	ɻ e n ʈʂ ɨ l w e			2410	0.8750	
262	Portuguese	Indo-European	SHELL	concha	concha	k õ ʃ ɐ					
1955	Spanish	Indo-European	SHELL	valva	valva	b a l β a					
5093	ZinacantanTzotzil	Mayan	SHELL	konsha	konsha	k o n ʃ a	Spanish	concha	1955	0.8000	
6395	Qeqchi	Mayan	SHELL	soch	soch	s o tʃ			1955	1.0000	
8253	Otomi	Otomanguean	SHELL	xeni	xeni	x e n i			1955	1.0000	
8254	Otomi	Otomanguean	SHELL	tsi’buxi	tsi’buxi	ts i ʔ b u x i			1955	1.0000	
11508	Wichi	Matacoan	SHELL	lanek	lanek	l a n e k	Pilagá	qonek	1955	0.8000	
12796	Mapudungun	Araucanian	SHELL	chakantu	chakantu	tʃ a k a n t u			1955	0.8571	
1590	Portuguese	Indo-European	SHIELD	escudo	escudo	i ʃ k u d u					
3355	Spanish	Indo-European	SHIELD	escudo	escudo	ɛ s k u ð o					
7830	Qeqchi	Mayan	SHIELD	lak’am, lakam	lak’am	l a kʼ a m	Ch’olan	lakam	3355	1.0000	
10026	Otomi	Otomanguean	SHIELD	ñänte	ñänte	ɲ ɐ n t̪ e			3355	1.0000	
10027	Otomi	Otomanguean	SHIELD	nxu̲ni (2)	nxu̲ni	n x u n i			3355	0.8333	
10028	Otomi	Otomanguean	SHIELD	'ma̲i	'ma̲i	ˀm ɔ i			3355	1.0000	
11266	ImbaburaQuechua	Quechuan	SHIELD	unancha	unancha	u n a n dʒ a			3355	1.0000	
1305	Portuguese	Indo-European	SHINE	brilhar	brilhar	b ɾ i ʎ a ʁ					
3046	Spanish	Indo-European	SHINE	brillar	brillar	b ɾ i ʝ a ɾ					
4584	Yaqui	Uto-Aztecan	SHINE	beojtachichi’ite	beojtachichi’ite	b e o j t a tʃ i tʃ i ʔ i t e			3046	0.8571	
7542	Qeqchi	Mayan	SHINE	lemlotk	lemlotk	l e m l o t kʰ			3046	1.0000	
9596	Otomi	Otomanguean	SHINE	jwe̲ts'i	jwe̲ts'i	xʷ æ tsʼ i			3046	1.0000	
9597	Otomi	Otomanguean	SHINE	jwe̲ti	jwe̲ti	xʷ æ t̪ i			3046	1.0000	
9598	Otomi	Otomanguean	SHINE	jwe̲xki	jwe̲xki	xʷ æ x k i			3046	1.0000	
11066	ImbaburaQuechua	Quechuan	SHINE	punchashayana	punchashayana	p u n dʒ a ʃ a j a n a			3046	0.9091	
12280	Wichi	Matacoan	SHINE	isi	isi	i s i			3046	0.8333	
13551	Mapudungun	Araucanian	SHINE	wilüfün	wilüfün	w i l ɨ f ɨ n			3046	1.0000	
994	Portuguese	Indo-European	SHIP	navio	navio	n a v j u					
2711	Spanish	Indo-European	SHIP	buque	buque	b u k e					
2712	Spanish	Indo-European	SHIP	barco	barco	b a ɾ k o					
4301	Yaqui	Uto-Aztecan	SHIP	bajut	bajut	b a j u t			2712	0.6000	
4302	Yaqui	Uto-Aztecan	SHIP	barko	barko	b a r k o	Spanish	barco	2712	0.2000	2712
7179	Qeqchi	Mayan	SHIP	b’arko	b’arko	ɓ a ɾ k o	Spanish	barco	2712	0.2000	2712
7180	Qeqchi	Mayan	SHIP	mama’ jukub’	mama’_jukub’	m a m a ʔ + x u k u ɓ			2711	0.8182	
9183	Otomi	Otomanguean	SHIP	motsa dehe	motsa_dehe	m o ts a + d e h e			2711	0.8889	
9184	Otomi	Otomanguean	SHIP	bojä dehe	bojä_dehe	b o x ɐ + d e h e			2711	0.7778	
9185	Otomi	Otomanguean	SHIP	barko	barko	b a r k o	Spanish	barco	2712	0.2000	2712
12045	Wichi	Matacoan	SHIP	walku	walku	w a l k u	Spanish	barco	2712	0.6000	
633	Portuguese	Indo-European	SHIRT	camisa	camisa	k ɐ m i z ɐ					
2324	Spanish	Indo-European	SHIRT	camisa	camisa	k a m i s a					
4006	Yaqui	Uto-Aztecan	SHIRT	supem	supem	s u p e m			2324	1.0000	
5419	ZinacantanTzotzil	Mayan	SHIRT	moketeil	moketeil	m o k e t e i l			2324	0.8750	
6787	Qeqchi	Mayan	SHIRT	kamiis	kamiis	k a m iː s	Spanish	camisa	2324	0.3333	
8663	Otomi	Otomanguean	SHIRT	xayu	xayu	x a j u			2324	0.8333	
8664	Otomi	Otomanguean	SHIRT	pahni	pahni	p a h n i			2324	0.8333	
10614	ImbaburaQuechua	Quechuan	SHIRT	kamiza	kamiza	k a m i z a	Spanish	camisa	2324	0.1667	2324
11798	Wichi	Matacoan	SHIRT	y’eche	y’eche	y ʔ e tʃ e			2324	1.0000	
13074	Mapudungun	Araucanian	SHIRT	kamisa	kamisa	k a m i s a	Spanish	camisa	2324	0.0000	2324
434	Portuguese	Indo-European	SHIT (DEFECATE)	defecar	defecar	d e f e k a ʁ					
2131	Spanish	Indo-European	SHIT (DEFECATE)	defecar	defecar	d e f e k a ɾ					
2132	Spanish	Indo-European	SHIT (DEFECATE)	excremento	excremento	ɛ k s k ɾ e m e n t o					
3837	Yaqui	Uto-Aztecan	SHIT (DEFECATE)	bwita	bwita	bʷ i t a			2131	0.8571	
5258	ZinacantanTzotzil	Mayan	SHIT (DEFECATE)	tza’an	tza’an	tsʰ a ʔ a n			2131	0.8571	
5259	ZinacantanTzotzil	Mayan	SHIT (DEFECATE)	ch’ay ba	ch’ay_ba	tʃʼ a j + ɓ a			2131	0.8571	
6590	Qeqchi	Mayan	SHIT (DEFECATE)	k'otak	k'otak	k ʔ o t a kʰ	Q’anjob’alan	k’ot	2131	0.8571	
6591	Qeqchi	Mayan	SHIT (DEFECATE)	tz'eqok ib'	tz'eqok_ib'	tsʼ e q o k + i ɓ			2131	0.7500	
8436	Otomi	Otomanguean	SHIT (DEFECATE)	poho (1)	poho	p o h o			2132	0.9091	
10480	ImbaburaQuechua	Quechuan	SHIT (DEFECATE)	ismana	ismana	i s m a n a			2132	0.7273	
11661	Wichi	Matacoan	SHIT (DEFECATE)	t’alham	t’alham	t ʔ a lˠ a m			2131	0.8571	
12934	Mapudungun	Araucanian	SHIT (DEFECATE)	men	men	m e n			2132	0.7273	
436	Portuguese	Indo-European	SHIVER	tiritar	tiritar	tʃ i ɾ i t a ʁ					
437	Portuguese	Indo-European	SHIVER	tremer	tremer	t ɾ e m e ʁ					
2134	Spanish	Indo-European	SHIVER	temblar	temblar	t e m b l a ɾ					
3840	Yaqui	Uto-Aztecan	SHIVER	emo yooa	emo_yooa	e m o + j oː a			2134	0.8571	
5262	ZinacantanTzotzil	Mayan	SHIVER	nik	nik	n i k			2134	1.0000	
6593	Qeqchi	Mayan	SHIVER	parpotk	parpotk	p a ɾ p o t kʰ			2134	1.0000	
6594	Qeqchi	Mayan	SHIVER	siksotk	siksotk	s i k s o t kʰ			2134	1.0000	
8440	Otomi	Otomanguean	SHIVER	bi	bi	b i			2134	0.8571	
8441	Otomi	Otomanguean	SHIVER	bit'i	bit'i	b i t̪ʼ i			2134	0.8571	
