ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID	SOURCE_LANGUAGE	SOURCE_ID
2449	Yaqui	Uto-Aztecan	TREE STUMP	naawa	naawa	n aː w a	0.0			4 7 6 7	AXBZ	NAWA	7	7.N.C 7.A.V 7.W.C 7.A.V	2.0 1.5 1.75 0.8	naːwa	1	0		
3830	ZinacantanTzotzil	Mayan	TREE STUMP	chak te7	chak_te7	tʃʰ a k + t e ʔ	0.0			1 7 1 9 1 7 1	AXN_AXN	TAK_TEH	8	8.T.C 8.A.V 8.K.c 8._._ 8.T.C 8.E.V 8.H.c	2.0 1.5 0.8 0.0 2.0 1.5 0.8	tʃʰak+teʔ	0	0		
3831	ZinacantanTzotzil	Mayan	TREE STUMP	chuman te7	chuman_te7	tʃʰ u m a n + t e ʔ	0.0			1 7 4 7 4 9 1 7 1	AXBYN_AXN	TYMAN_TEH	8	8.T.C 8.Y.V 8.M.C 8.A.V 8.N.c 8._._ 8.T.C 8.E.V 8.H.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 0.8	tʃʰuman+teʔ	0	0		
5251	Qeqchi	Mayan	TREE STUMP	toon	toon	t oː n	0.0			1 7 4	AXN	TUN	4	4.T.C 4.U.V 4.N.c	2.0 1.5 0.8	toːn	0	8954	Spanish	811
7170	Otomi	Otomanguean	TREE STUMP	ndu̲nzaa	ndu̲nzaa	n d u n z aː	0.0			4 1 7 4 3 7	ACYMBZ	NTYNSA	3	3.N.C 3.T.C 3.Y.V 3.N.c 3.S.C 3.A.V	2.0 1.5 1.3 1.1 1.75 0.8	ndunzaː	0	0		
9027	ImbaburaQuechua	Quechuan	TREE STUMP	putu (1)	putu	p u t u	0.0			1 7 1 7	AXBZ	PYTY	1	1.P.C 1.Y.V 1.T.C 1.Y.V	2.0 1.5 1.75 0.8	putu	0	0		
10220	Wichi	Matacoan	TREE STUMP	hal’o	hal’o	h a l ʔ o	0.0			3 7 5 1 7	AXMBZ	HALHU	6	6.H.C 6.A.V 6.L.c 6.H.C 6.U.V	2.0 1.5 1.1 1.75 0.8	halʔo	1	0		
813	Spanish	Indo-European	TREE TRUNK	tronco	tronco	t ɾ o n k o				1 5 7 4 1 7	ACXMBZ	TRUNKU	5	5.T.C 5.R.C 5.U.V 5.N.c 5.K.C 5.U.V	2.0 1.5 1.5 1.1 1.75 0.8	tɾonko	0	0		
2450	Yaqui	Uto-Aztecan	TREE TRUNK	naawa	naawa	n aː w a	0.0			4 7 6 7	AXBZ	NAWA	7	7.N.C 7.A.V 7.W.C 7.A.V	2.0 1.5 1.75 0.8	naːwa	1	0		
3832	ZinacantanTzotzil	Mayan	TREE TRUNK	7okol	7okol	ʔ o k o l	0.0			1 7 1 7 5	AXBYN	HUKUL	8	8.H.C 8.U.V 8.K.C 8.U.V 8.L.c	2.0 1.5 1.75 1.3 0.8	ʔokol	1	0		
5252	Qeqchi	Mayan	TREE TRUNK	toon	toon	t oː n	0.0			1 7 4	AXN	TUN	4	4.T.C 4.U.V 4.N.c	2.0 1.5 0.8	toːn	1	0		
5253	Qeqchi	Mayan	TREE TRUNK	roq	roq	r o qʰ	0.0			5 7 1	AXN	RUK	4	4.R.C 4.U.V 4.K.c	2.0 1.5 0.8	roqʰ	0	0		
7171	Otomi	Otomanguean	TREE TRUNK	wazaa	wazaa	w a z aː	0.0			6 7 3 7	AXBZ	WASA	3	3.W.C 3.A.V 3.S.C 3.A.V	2.0 1.5 1.75 0.8	wazaː	0	0		
9028	ImbaburaQuechua	Quechuan	TREE TRUNK	putu (2)	putu	p u t u	0.0			1 7 1 7	AXBZ	PYTY	1	1.P.C 1.Y.V 1.T.C 1.Y.V	2.0 1.5 1.75 0.8	putu	1	0		
10221	Wichi	Matacoan	TREE TRUNK	hal’otes	hal’otes	h a l ʔ o t e s	0.0			3 7 5 1 7 1 7 3	AXMBYBYN	HALHUTES	6	6.H.C 6.A.V 6.L.c 6.H.C 6.U.V 6.T.C 6.E.V 6.S.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	halʔotes	0	0		
11504	Mapudungun	Araucanian	TREE TRUNK	mutrung	mutrung	m u ʈʂ u ŋ	0.0			4 7 2 7 4	AXBYN	MYCYN	2	2.M.C 2.Y.V 2.C.C 2.Y.V 2.N.c	2.0 1.5 1.75 1.3 0.8	muʈʂuŋ	0	0		
728	Spanish	Indo-European	TROUGH	batea	batea	b a t e a				1 7 1 7 7	AXBYZ	PATEA	5	5.P.C 5.A.V 5.T.C 5.E.V 5.A.V	2.0 1.5 1.75 1.3 0.8	batea	0	8969		
729	Spanish	Indo-European	TROUGH	artesa	artesa	a ɾ t e s a				7 5 1 7 3 7	XMBYBZ	ARTESA	5	5.A.V 5.R.c 5.T.C 5.E.V 5.S.C 5.A.V	1.5 1.1 1.75 1.3 1.75 0.8	aɾtesa	0	8969		
2394	Yaqui	Uto-Aztecan	TROUGH	batea	batea	b a t e a	1.0	Spanish	batea	1 7 1 7 7	AXBYZ	PATEA	7	7.P.C 7.A.V 7.T.C 7.E.V 7.A.V	2.0 1.5 1.75 1.3 0.8	batea	0	8969	Spanish	728
3784	ZinacantanTzotzil	Mayan	TROUGH	hom	hom	h o m	0.0			3 7 4	AXN	HUM	8	8.H.C 8.U.V 8.M.c	2.0 1.5 0.8	hom	1	0		
5183	Qeqchi	Mayan	TROUGH	job’che’	job’che’	x o ɓ tʃ e ʔ	0.0			3 7 1 1 7 1	AXMBYN	GUPTEH	4	4.G.C 4.U.V 4.P.c 4.T.C 4.E.V 4.H.c	2.0 1.5 1.1 1.75 1.3 0.8	xoɓtʃeʔ	0	0		
7079	Otomi	Otomanguean	TROUGH	motsa	motsa	m o ts a	0.0			4 7 2 7	AXBZ	MUCA	3	3.M.C 3.U.V 3.C.C 3.A.V	2.0 1.5 1.75 0.8	motsa	1	0		
7080	Otomi	Otomanguean	TROUGH	'bo̲de	'bo̲de	ˀb ə d e	0.0			1 7 1 7	AXBZ	PETE	3	3.P.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	ˀbəde	0	0		
8977	ImbaburaQuechua	Quechuan	TROUGH	batiya	batiya	b a t i j a	1.0	Taino		1 7 1 7 6 7	AXBYBZ	PATIJA	1	1.P.C 1.A.V 1.T.C 1.I.V 1.J.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	batija	0	8969	Spanish	728
11446	Mapudungun	Araucanian	TROUGH	fatia	fatia	f a t i a	1.0	Spanish	batea	3 7 1 7 7	AXBYZ	BATIA	2	2.B.C 2.A.V 2.T.C 2.I.V 2.A.V	2.0 1.5 1.75 1.3 0.8	fatia	0	8969	Spanish	728
645	Spanish	Indo-European	TROUSERS	pantalones	pantalones	p a n t a l o n e s				1 7 4 1 7 5 7 4 7 3	AXMBYBYBYN	PANTALUNES	5	5.P.C 5.A.V 5.N.c 5.T.C 5.A.V 5.L.C 5.U.V 5.N.C 5.E.V 5.S.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	pantalones	0	8977		
646	Spanish	Indo-European	TROUSERS	calzones	calzones	k a l s o n e s				1 7 5 3 7 4 7 3	AXMBYBYN	KALSUNES	5	5.K.C 5.A.V 5.L.c 5.S.C 5.U.V 5.N.C 5.E.V 5.S.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kalsones	0	0		
2327	Yaqui	Uto-Aztecan	TROUSERS	saaweam	saaweam	s aː w e a m	1.0	Spanish	zaragüeyes	3 7 6 7 7 4	AXBYYN	SAWEAM	7	7.S.C 7.A.V 7.W.C 7.E.V 7.A.V 7.M.c	2.0 1.5 1.75 1.3 1.3 0.8	saːweam	0	0		
2328	Yaqui	Uto-Aztecan	TROUSERS	pantaroonim	pantaroonim	p a n t a r oː n i m	1.0	Spanish	pantalón	1 7 4 1 7 5 7 4 7 4	AXMBYBYBYN	PANTARUNIM	7	7.P.C 7.A.V 7.N.c 7.T.C 7.A.V 7.R.C 7.U.V 7.N.C 7.I.V 7.M.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	pantaroːnim	0	8977	Spanish	645
5108	Qeqchi	Mayan	TROUSERS	wex	wex	w e ʃ	0.0			6 7 3	AXN	WES	4	4.W.C 4.E.V 4.S.c	2.0 1.5 0.8	weʃ	0	0		
6984	Otomi	Otomanguean	TROUSERS	ze̲xjo	ze̲xjo	z æ x x o	0.0			3 7 3 3 7	AXMBZ	SEGGU	3	3.S.C 3.E.V 3.G.c 3.G.C 3.U.V	2.0 1.5 1.1 1.75 0.8	zæxxo	0	0		
6985	Otomi	Otomanguean	TROUSERS	t'olo ze̲xjo	t'olo_ze̲xjo	t̪ʼ o l o + z æ x x o	0.0			1 7 5 7 9 3 7 3 3 7	AXBZ_AXMBZ	TULU_SEGGU	3	3.T.C 3.U.V 3.L.C 3.U.V 3._._ 3.S.C 3.E.V 3.G.c 3.G.C 3.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	t̪ʼolo+zæxxo	0	0		
8934	ImbaburaQuechua	Quechuan	TROUSERS	pantalun	pantalun	p a n d a l u ŋ	1.0	Spanish	pantalón	1 7 4 1 7 5 7 4	AXMBYBYN	PANTALYN	1	1.P.C 1.A.V 1.N.c 1.T.C 1.A.V 1.L.C 1.Y.V 1.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	pandaluŋ	0	8977	Spanish	645
10119	Wichi	Matacoan	TROUSERS	tokuset	tokuset	t o k u s e t	0.0			1 7 1 7 3 7 1	AXBYBYN	TUKYSET	6	6.T.C 6.U.V 6.K.C 6.Y.V 6.S.C 6.E.V 6.T.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tokuset	0	0		
11394	Mapudungun	Araucanian	TROUSERS	pantalon	pantalon	p a n t a l o n	1.0	Spanish	pantalón	1 7 4 1 7 5 7 4	AXMBYBYN	PANTALUN	2	2.P.C 2.A.V 2.N.c 2.T.C 2.A.V 2.L.C 2.U.V 2.N.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	pantalon	0	8977	Spanish	645
1450	Spanish	Indo-European	TRUE	verdadero	verdadero	b ɛ ɾ ð a ð ɛ ɾ o				1 7 5 3 7 3 7 5 7	AXMBYBYBZ	PERDADERU	5	5.P.C 5.E.V 5.R.c 5.D.C 5.A.V 5.D.C 5.E.V 5.R.C 5.U.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	bɛɾðaðɛɾo	0	0		
2963	Yaqui	Uto-Aztecan	TRUE	tua	tua	t u a	0.0			1 7 7	AXZ	TYA	7	7.T.C 7.Y.V 7.A.V	2.0 1.5 0.8	tua	0	0		
4273	ZinacantanTzotzil	Mayan	TRUE	melel	melel	m e l e l	0.0			4 7 5 7 5	AXBYN	MELEL	8	8.M.C 8.E.V 8.L.C 8.E.V 8.L.c	2.0 1.5 1.75 1.3 0.8	melel	0	0		
5955	Qeqchi	Mayan	TRUE	yaal	yaal	j aː l	0.0			6 7 5	AXN	JAL	4	4.J.C 4.A.V 4.L.c	2.0 1.5 0.8	jaːl	0	0		
8015	Otomi	Otomanguean	TRUE	makwäni	makwäni	m a kʷ ɐ n i	0.0			4 7 1 7 4 7	AXBYBZ	MAKENI	3	3.M.C 3.A.V 3.K.C 3.E.V 3.N.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	makʷɐni	1	0		
9442	ImbaburaQuechua	Quechuan	TRUE	ali willay	ali_willay	a l i + w i ʒ a j	0.0			7 5 7 9 6 7 3 7 6	XBZ_AXBYN	ALI_WISAJ	1	1.A.V 1.L.C 1.I.V 1._._ 1.W.C 1.I.V 1.S.C 1.A.V 1.J.c	1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	ali+wiʒaj	0	0		
10659	Wichi	Matacoan	TRUE	matche	matche	m a t tʃ e	0.0			4 7 1 1 7	AXMBZ	MATTE	6	6.M.C 6.A.V 6.T.c 6.T.C 6.E.V	2.0 1.5 1.1 1.75 0.8	mattʃe	0	0		
11928	Mapudungun	Araucanian	TRUE	rüf	rüf	ɻ ɨ f	0.0			5 7 3	AXN	RIB	2	2.R.C 2.I.V 2.B.c	2.0 1.5 0.8	ɻɨf	0	0		
1523	Spanish	Indo-European	TRY	tratar	tratar	t ɾ a t a ɾ				1 5 7 1 7 5	ACXBYN	TRATAR	5	5.T.C 5.R.C 5.A.V 5.T.C 5.A.V 5.R.c	2.0 1.5 1.5 1.75 1.3 0.8	tɾataɾ	0	0		
1524	Spanish	Indo-European	TRY	probar	probar	p ɾ o β a ɾ				1 5 7 3 7 5	ACXBYN	PRUBAR	5	5.P.C 5.R.C 5.U.V 5.B.C 5.A.V 5.R.c	2.0 1.5 1.5 1.75 1.3 0.8	pɾoβaɾ	0	0		
3017	Yaqui	Uto-Aztecan	TRY	bitne	bitne	b i t n e	0.0			1 7 1 4 7	AXBCZ	PITNE	7	7.P.C 7.I.V 7.T.C 7.N.C 7.E.V	2.0 1.5 1.75 1.5 0.8	bitne	0	0		
3018	Yaqui	Uto-Aztecan	TRY	jiune	jiune	j i u n e	0.0			6 7 7 4 7	AXYBZ	JIYNE	7	7.J.C 7.I.V 7.Y.V 7.N.C 7.E.V	2.0 1.5 1.3 1.75 0.8	jiune	0	0		
3019	Yaqui	Uto-Aztecan	TRY	probaroa	probaroa	p r o b a r o a	1.0	Spanish	probar	1 5 7 1 7 5 7 7	ACXBYBYZ	PRUPARUA	7	7.P.C 7.R.C 7.U.V 7.P.C 7.A.V 7.R.C 7.U.V 7.A.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 0.8	probaroa	0	0		
4324	ZinacantanTzotzil	Mayan	TRY	pas preva	pas_preva	pʰ a s + p ɾ e v a	1.0	Spanish	preva	1 7 3 9 1 5 7 3 7	AXN_ACXBZ	PAS_PREBA	8	8.P.C 8.A.V 8.S.c 8._._ 8.P.C 8.R.C 8.E.V 8.B.C 8.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.5 1.75 0.8	pʰas+pɾeva	1	0		
6022	Qeqchi	Mayan	TRY	yalok	yalok	j a l o kʰ	0.0			6 7 5 7 1	AXBYN	JALUK	4	4.J.C 4.A.V 4.L.C 4.U.V 4.K.c	2.0 1.5 1.75 1.3 0.8	jalokʰ	1	0		
8124	Otomi	Otomanguean	TRY	tsa̲pi	tsa̲pi	ts ɔ p i	0.0			2 7 1 7	AXBZ	CUPI	3	3.C.C 3.U.V 3.P.C 3.I.V	2.0 1.5 1.75 0.8	tsɔpi	0	0		
9490	ImbaburaQuechua	Quechuan	TRY	malina	malina	m a l i n a	0.0			4 7 5 7 4 7	AXBYBZ	MALINA	1	1.M.C 1.A.V 1.L.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	malina	0	0		
10709	Wichi	Matacoan	TRY	yelhta	yelhta	y e lˠ t a	0.0			7 7 5 1 7	XYMBZ	YELTA	6	6.Y.V 6.E.V 6.L.c 6.T.C 6.A.V	1.5 1.3 1.1 1.75 0.8	yelˠta	0	0		
11977	Mapudungun	Araucanian	TRY	azümazümtun	azümazümtun	a z ɨ m a z ɨ m t u n	0.0			7 3 7 4 7 3 7 4 1 7 4	XBYBYBYMBYN	ASIMASIMTYN	2	2.A.V 2.S.C 2.I.V 2.M.C 2.A.V 2.S.C 2.I.V 2.M.c 2.T.C 2.Y.V 2.N.c	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 1.3 0.8	azɨmazɨmtun	0	0		
1322	Spanish	Indo-European	TUESDAY	martes	martes	m a ɾ t e s				4 7 5 1 7 3	AXMBYN	MARTES	5	5.M.C 5.A.V 5.R.c 5.T.C 5.E.V 5.S.c	2.0 1.5 1.1 1.75 1.3 0.8	maɾtes	0	9005		
2869	Yaqui	Uto-Aztecan	TUESDAY	maates	maates	m aː t e s	1.0	Spanish	martes	4 7 1 7 3	AXBYN	MATES	7	7.M.C 7.A.V 7.T.C 7.E.V 7.S.c	2.0 1.5 1.75 1.3 0.8	maːtes	0	9005	Spanish	1322
4189	ZinacantanTzotzil	Mayan	TUESDAY	martesh	martesh	m a ɾ t e sʰ	1.0	Spanish	martes	4 7 5 1 7 3	AXMBYN	MARTES	8	8.M.C 8.A.V 8.R.c 8.T.C 8.E.V 8.S.c	2.0 1.5 1.1 1.75 1.3 0.8	maɾtesʰ	0	9005	Spanish	1322
5821	Qeqchi	Mayan	TUESDAY	marts	marts	m a ɾ ts	1.0	Spanish	martes	4 7 5 2	AXLN	MARC	4	4.M.C 4.A.V 4.R.c 4.C.c	2.0 1.5 1.1 0.8	maɾts	0	9005	Spanish	1322
7855	Otomi	Otomanguean	TUESDAY	yopa	yopa	j o p a	0.0			6 7 1 7	AXBZ	JUPA	3	3.J.C 3.U.V 3.P.C 3.A.V	2.0 1.5 1.75 0.8	jopa	0	0		
9353	ImbaburaQuechua	Quechuan	TUESDAY	martis	martis	m a ɾ t i s	1.0	Spanish	martes	4 7 5 1 7 3	AXMBYN	MARTIS	1	1.M.C 1.A.V 1.R.c 1.T.C 1.I.V 1.S.c	2.0 1.5 1.1 1.75 1.3 0.8	maɾtis	0	9005	Spanish	1322
10567	Wichi	Matacoan	TUESDAY	maltis	maltis	m a l t i s	1.0	Spanish	martes	4 7 5 1 7 3	AXMBYN	MALTIS	6	6.M.C 6.A.V 6.L.c 6.T.C 6.I.V 6.S.c	2.0 1.5 1.1 1.75 1.3 0.8	maltis	0	9005	Spanish	1322
941	Spanish	Indo-European	TURN AROUND	dar vuelta	dar_vuelta	d a ɾ + β w ɛ l t a				1 7 5 9 3 6 7 5 1 7	AXN_ACXMBZ	TAR_BWELTA	5	5.T.C 5.A.V 5.R.c 5._._ 5.B.C 5.W.C 5.E.V 5.L.c 5.T.C 5.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.5 1.1 1.75 0.8	daɾ+βwɛlta	0	9011		
942	Spanish	Indo-European	TURN AROUND	voltear	voltear	b o l t e a ɾ				1 7 5 1 7 7 5	AXMBYYN	PULTEAR	5	5.P.C 5.U.V 5.L.c 5.T.C 5.E.V 5.A.V 5.R.c	2.0 1.5 1.1 1.75 1.3 1.3 0.8	bolteaɾ	0	0		
2543	Yaqui	Uto-Aztecan	TURN AROUND	kuakta	kuakta	k u a k t a	0.0			1 7 7 1 1 7	AXYMBZ	KYAKTA	7	7.K.C 7.Y.V 7.A.V 7.K.c 7.T.C 7.A.V	2.0 1.5 1.3 1.1 1.75 0.8	kuakta	0	0		
3915	ZinacantanTzotzil	Mayan	TURN AROUND	7ak’ bwelta	7ak’_bwelta	ʔ a kʼ + ɓʷ e l t a	0.0			1 7 1 9 1 7 5 1 7	AXN_AXMBZ	HAK_PELTA	8	8.H.C 8.A.V 8.K.c 8._._ 8.P.C 8.E.V 8.L.c 8.T.C 8.A.V	2.0 1.5 0.8 0.0 2.0 1.5 1.1 1.75 0.8	ʔakʼ+ɓʷelta	0	9011	Spanish	941
3916	ZinacantanTzotzil	Mayan	TURN AROUND	hoyihes	hoyihes	h o j i h e s	0.0			3 7 6 7 3 7 3	AXBYBYN	HUJIHES	8	8.H.C 8.U.V 8.J.C 8.I.V 8.H.C 8.E.V 8.S.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	hojihes	0	0		
5383	Qeqchi	Mayan	TURN AROUND	b’alq’usink	b’alq’usink	ɓ a l qʼ u s i n kʰ	0.0			1 7 5 1 7 3 7 4 1	AXMBYBYLN	PALKYSINK	4	4.P.C 4.A.V 4.L.c 4.K.C 4.Y.V 4.S.C 4.I.V 4.N.c 4.K.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 0.8	ɓalqʼusinkʰ	0	0		
5384	Qeqchi	Mayan	TURN AROUND	q’otonk	q’otonk	q ʔ o t o n kʰ	0.0			1 1 7 1 7 4 1	ACYBYLN	KHUTUNK	4	4.K.C 4.H.C 4.U.V 4.T.C 4.U.V 4.N.c 4.K.c	2.0 1.5 1.3 1.75 1.3 1.1 0.8	qʔotonkʰ	0	0		
7361	Otomi	Otomanguean	TURN AROUND	‘ba̲t'i	‘ba̲t'i	ˀb ɔ t̪ʼ i	0.0			1 7 1 7	AXBZ	PUTI	3	3.P.C 3.U.V 3.T.C 3.I.V	2.0 1.5 1.75 0.8	ˀbɔt̪ʼi	1	0		
7362	Otomi	Otomanguean	TURN AROUND	'ba̲hni	'ba̲hni	ˀb ɔ h n i	0.0			1 7 3 4 7	AXBCZ	PUHNI	3	3.P.C 3.U.V 3.H.C 3.N.C 3.I.V	2.0 1.5 1.75 1.5 0.8	ˀbɔhni	0	0		
7363	Otomi	Otomanguean	TURN AROUND	mpu̲nts'i	mpu̲nts'i	m p u n tsʼ i	0.0			4 1 7 4 1 7	ACYMBZ	MPYNTI	3	3.M.C 3.P.C 3.Y.V 3.N.c 3.T.C 3.I.V	2.0 1.5 1.3 1.1 1.75 0.8	mpuntsʼi	0	0		
7364	Otomi	Otomanguean	TURN AROUND	uni 'nar (n)xint'i	uni_'nar_(n)xint'i	u n i + ˀn a r + n x i n t̪ʼ i	0.0			7 4 7 9 4 7 5 9 4 3 7 4 1 7	XBZ_AXN_ACYMBZ	YNI_NAR_NGINTI	3	3.Y.V 3.N.C 3.I.V 3._._ 3.N.C 3.A.V 3.R.c 3._._ 3.N.C 3.G.C 3.I.V 3.N.c 3.T.C 3.I.V	1.5 1.75 0.8 0.0 2.0 1.5 0.8 0.0 2.0 1.5 1.3 1.1 1.75 0.8	uni+ˀnar+nxint̪ʼi	0	0		
7365	Otomi	Otomanguean	TURN AROUND	(n)xint'i	(n)xint'i	n x i n t̪ʼ i	0.0			4 3 7 4 1 7	ACYMBZ	NGINTI	3	3.N.C 3.G.C 3.I.V 3.N.c 3.T.C 3.I.V	2.0 1.5 1.3 1.1 1.75 0.8	nxint̪ʼi	1	0		
9103	ImbaburaQuechua	Quechuan	TURN AROUND	tigrarina (1)	tigrarina	t i g ɾ a ɾ i n a	0.0			1 7 1 5 7 5 7 4 7	AXBCYBYBZ	TIKRARINA	1	1.T.C 1.I.V 1.K.C 1.R.C 1.A.V 1.R.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.75 1.5 1.3 1.75 1.3 1.75 0.8	tigɾaɾina	0	0		
10295	Wichi	Matacoan	TURN AROUND	ilen	ilen	i l e n	0.0			7 5 7 4	XBYN	ILEN	6	6.I.V 6.L.C 6.E.V 6.N.c	1.5 1.75 1.3 0.8	ilen	0	0		
11576	Mapudungun	Araucanian	TURN AROUND	chüwüzün	chüwüzün	tʃ ɨ w ɨ z ɨ n	0.0			1 7 6 7 3 7 4	AXBYBYN	TIWISIN	2	2.T.C 2.I.V 2.W.C 2.I.V 2.S.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃɨwɨzɨn	0	0		
319	Spanish	Indo-European	TURTLE	tortuga	tortuga	t o ɾ t u ɣ a				1 7 5 1 7 3 7	AXMBYBZ	TURTYGA	5	5.T.C 5.U.V 5.R.c 5.T.C 5.Y.V 5.G.C 5.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	toɾtuɣa	0	9021		
2037	Yaqui	Uto-Aztecan	TURTLE	mochik	mochik	m o tʃ i k	0.0			4 7 1 7 1	AXBYN	MUTIK	7	7.M.C 7.U.V 7.T.C 7.I.V 7.K.c	2.0 1.5 1.75 1.3 0.8	motʃik	0	0		
3448	ZinacantanTzotzil	Mayan	TURTLE	7ok	7ok	ʔ o k	0.0			1 7 1	AXN	HUK	8	8.H.C 8.U.V 8.K.c	2.0 1.5 0.8	ʔok	0	0		
4769	Qeqchi	Mayan	TURTLE	kok	kok	k o kʰ	0.0			1 7 1	AXN	KUK	4	4.K.C 4.U.V 4.K.c	2.0 1.5 0.8	kokʰ	0	0		
6622	Otomi	Otomanguean	TURTLE	xaha	xaha	x a h a	0.0			3 7 3 7	AXBZ	GAHA	3	3.G.C 3.A.V 3.H.C 3.A.V	2.0 1.5 1.75 0.8	xaha	0	0		
8695	ImbaburaQuechua	Quechuan	TURTLE	turtuga	turtuga	t u ɾ t u g a	1.0	Spanish	tortuga	1 7 5 1 7 1 7	AXMBYBZ	TYRTYKA	1	1.T.C 1.Y.V 1.R.c 1.T.C 1.Y.V 1.K.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	tuɾtuga	0	9021	Spanish	319
9874	Wichi	Matacoan	TURTLE	chitan’i	chitan’i	tʃ i t a n ʔ i	0.0			1 7 1 7 4 1 7	AXBYMBZ	TITANHI	6	6.T.C 6.I.V 6.T.C 6.A.V 6.N.c 6.H.C 6.I.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	tʃitanʔi	0	0		
11145	Mapudungun	Araucanian	TURTLE	peyu	peyu	p e y u	0.0			1 7 7 7	AXYZ	PEYY	2	2.P.C 2.E.V 2.Y.V 2.Y.V	2.0 1.5 1.3 0.8	peyu	0	0		
1229	Spanish	Indo-European	TWELVE	doce	doce	d o s e				1 7 3 7	AXBZ	TUSE	5	5.T.C 5.U.V 5.S.C 5.E.V	2.0 1.5 1.75 0.8	dose	0	9032		
2784	Yaqui	Uto-Aztecan	TWELVE	wojmamni ama woi	wojmamni_ama_woi	w o j m a m n i + a m a + w o i	0.0			6 7 6 4 7 4 4 7 9 7 4 7 9 6 7 7	AXMBYMBZ_XBZ_AXZ	WUJMAMNI_AMA_WUI	7	7.W.C 7.U.V 7.J.c 7.M.C 7.A.V 7.M.c 7.N.C 7.I.V 7._._ 7.A.V 7.M.C 7.A.V 7._._ 7.W.C 7.U.V 7.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8 0.0 1.5 1.75 0.8 0.0 2.0 1.5 0.8	wojmamni+ama+woi	0	0		
2785	Yaqui	Uto-Aztecan	TWELVE	dose	dose	d o s e	1.0	Spanish	dose	1 7 3 7	AXBZ	TUSE	7	7.T.C 7.U.V 7.S.C 7.E.V	2.0 1.5 1.75 0.8	dose	0	9032	Spanish	1229
4123	ZinacantanTzotzil	Mayan	TWELVE	lahcha	lahcha	l a h tʃʰ a	0.0			5 7 3 1 7	AXMBZ	LAHTA	8	8.L.C 8.A.V 8.H.c 8.T.C 8.A.V	2.0 1.5 1.1 1.75 0.8	lahtʃʰa	0	0		
5711	Qeqchi	Mayan	TWELVE	kab'laju	kab'laju	k a ɓ l a x u	0.0			1 7 1 5 7 3 7	AXBCYBZ	KAPLAGY	4	4.K.C 4.A.V 4.P.C 4.L.C 4.A.V 4.G.C 4.Y.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	kaɓlaxu	0	0		
7736	Otomi	Otomanguean	TWELVE	‘re̲t’a ma yoho	‘re̲t’a_ma_yoho	ˀr æ t̪ʼ a + m a + j o h o	0.0			5 7 1 7 9 4 7 9 6 7 3 7	AXBZ_AX_AXBZ	RETA_MA_JUHU	3	3.R.C 3.E.V 3.T.C 3.A.V 3._._ 3.M.C 3.A.V 3._._ 3.J.C 3.U.V 3.H.C 3.U.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 0.0 2.0 1.5 1.75 0.8	ˀræt̪ʼa+ma+joho	0	0		
