ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SOURCE_ID_	SOURCE_SCORE_	SOURCE_ID
7796	Qeqchi	Mayan	STRANGER	najtil poyanam	najtil_poyanam	n a x t i l + p o j a n a m			3319	0.7736	
7797	Qeqchi	Mayan	STRANGER	najt xtenamit	najt_xtenamit	n a x t + ʃ t e n a m i tʰ			3318	0.7032	
9980	Otomi	Otomanguean	STRANGER	zubi	zubi	z u b i			3319	0.7900	
9981	Otomi	Otomanguean	STRANGER	nzo̲ho̲	nzo̲ho̲	n z ə h ə			3318	0.7302	
9982	Otomi	Otomanguean	STRANGER	ar mi 'rang(u̲)di	ar_mi_'rang(u̲)di	a r + m i + ˀr a n g u d i			3318	0.6787	
11249	ImbaburaQuechua	Quechuan	STRANGER	wayra apamushka	wayra_apamushka	w a j ɾ a + a p a m u ʃ k a			3319	0.7715	
12472	Wichi	Matacoan	STRANGER	tolhejkanhi	tolhejkanhi	t o lˠ e x k a n̥ i			3319	0.6286	
13728	Mapudungun	Araucanian	STRANGER	ka che	ka_che	k a + tʃ e			3319	0.9192	
850	Portuguese	Indo-European	STRETCH	esticar	esticar	i ʃ tʃ i k a ʁ					
2554	Spanish	Indo-European	STRETCH	alargar	alargar	a l a ɾ ɣ a ɾ					
2555	Spanish	Indo-European	STRETCH	estirar	estirar	ɛ s t i ɾ a ɾ					
2556	Spanish	Indo-European	STRETCH	tender	tender	t e n d ɛ ɾ					
4178	Yaqui	Uto-Aztecan	STRETCH	sunte	sunte	s u n t e			2556	0.3453	
4179	Yaqui	Uto-Aztecan	STRETCH	sunta	sunta	s u n t a			2556	0.3624	
5559	ZinacantanTzotzil	Mayan	STRETCH	li7 (2)	li7	l i ʔ			2554	0.7990	
7010	Qeqchi	Mayan	STRETCH	yu'uk	yu'uk	j u ʔ u kʰ			2555	0.7887	
7011	Qeqchi	Mayan	STRETCH	rinok	rinok	r i n o kʰ			2556	0.6479	
8951	Otomi	Otomanguean	STRETCH	ju̲i	ju̲i	x u i			2554	0.7956	
8952	Otomi	Otomanguean	STRETCH	maki	maki	m a k i			2554	0.7520	
10748	ImbaburaQuechua	Quechuan	STRETCH	suniachina	suniachina	s u n i a tʃ i n a			2556	0.5273	
11940	Wichi	Matacoan	STRETCH	itunhi	itunhi	i t u n̥ i			2556	0.5258	
13217	Mapudungun	Araucanian	STRETCH	winümün	winümün	w i n ɨ m ɨ n			2556	0.7231	
828	Portuguese	Indo-European	STRIKE OR BEAT	bater	bater	b a t e ʁ					
829	Portuguese	Indo-European	STRIKE OR BEAT	golpear	golpear	ɡ ɔu p i a ʁ					
2533	Spanish	Indo-European	STRIKE OR BEAT	golpear	golpear	g o l p e a ɾ					
4161	Yaqui	Uto-Aztecan	STRIKE OR BEAT	beba	beba	b e b a			2533	0.6038	
5541	ZinacantanTzotzil	Mayan	STRIKE OR BEAT	mah	mah	m a h			2533	0.9600	
5542	ZinacantanTzotzil	Mayan	STRIKE OR BEAT	bah	bah	ɓ a h			2533	0.7713	
6977	Qeqchi	Mayan	STRIKE OR BEAT	b'ujuk	b'ujuk	ɓ u x u kʰ			2533	0.8410	
6978	Qeqchi	Mayan	STRIKE OR BEAT	ketok	ketok	k e t o kʰ			2533	0.6188	
6979	Qeqchi	Mayan	STRIKE OR BEAT	potz'ok	potz'ok	p o tsʼ o kʰ			2533	0.8188	
6980	Qeqchi	Mayan	STRIKE OR BEAT	tenok	tenok	t e n o kʰ	Ch’olan	*ten	2533	0.8410	
6981	Qeqchi	Mayan	STRIKE OR BEAT	wojok	wojok	w o x o kʰ			2533	0.8188	
8895	Otomi	Otomanguean	STRIKE OR BEAT	umbi	umbi	u m b i			2533	0.5981	
8896	Otomi	Otomanguean	STRIKE OR BEAT	fa'mi	fa'mi	f a ˀm i			2533	0.8538	
8897	Otomi	Otomanguean	STRIKE OR BEAT	fati	fati	f a t̪ i			2533	0.8538	
8898	Otomi	Otomanguean	STRIKE OR BEAT	fant’i	fant’i	f a n t̪ʼ i			2533	0.8513	
8899	Otomi	Otomanguean	STRIKE OR BEAT	fu̲t'i	fu̲t'i	f u t̪ʼ i			2533	0.8538	
8900	Otomi	Otomanguean	STRIKE OR BEAT	hu̲hni	hu̲hni	h u h n i			2533	0.8513	
8901	Otomi	Otomanguean	STRIKE OR BEAT	hu̲t'i	hu̲t'i	h u t̪ʼ i			2533	0.8538	
10733	ImbaburaQuechua	Quechuan	STRIKE OR BEAT	takana	takana	t a k a n a			2533	0.7717	
11925	Wichi	Matacoan	STRIKE OR BEAT	yikojlhi	yikojlhi	y i k o x lˠ i			2533	0.5806	
13200	Mapudungun	Araucanian	STRIKE OR BEAT	mütrongün	mütrongün	m ɨ ʈʂ o ŋ ɨ n			2533	0.8125	
13201	Mapudungun	Araucanian	STRIKE OR BEAT	palolpaloltun	palolpaloltun	p a l o l p a l o l t u n			2533	0.6819	
1426	Portuguese	Indo-European	STUDY	estudar	estudar	i ʃ t u d a ʁ					
3180	Spanish	Indo-European	STUDY	estudiar	estudiar	ɛ s t u ð j a ɾ					
4678	Yaqui	Uto-Aztecan	STUDY	emo majta	emo_majta	e m o + m a j t a			3180	0.8135	
7682	Qeqchi	Mayan	STUDY	tzolok	tzolok	t z o l o kʰ			3180	0.7980	
9762	Otomi	Otomanguean	STUDY	xa̲di (2)	xa̲di	x ɔ d i			3180	0.7053	
11154	ImbaburaQuechua	Quechuan	STUDY	yachajuna	yachajuna	j a tʃ a x u n a			3180	0.6948	
12371	Wichi	Matacoan	STUDY	lhaichefwen	lhaichefwen	lˠ a i tʃ e fʷ e n			3180	0.6731	
13641	Mapudungun	Araucanian	STUDY	chillkatun	chillkatun	tʃ i ʎ k a t u n	Quechua	qillqay	3180	0.7467	
1422	Portuguese	Indo-European	STUPID	tolo	tolo	t ɔ l u					
3174	Spanish	Indo-European	STUPID	necio	necio	n e s j o					
3175	Spanish	Indo-European	STUPID	estúpido	estúpido	ɛ s t u p i ð o					
3176	Spanish	Indo-European	STUPID	tonto	tonto	t o n t o					
4675	Yaqui	Uto-Aztecan	STUPID	neesio	neesio	n eː s i o	Spanish	necio	3174	0.2264	3174
5985	ZinacantanTzotzil	Mayan	STUPID	bol	bol	ɓ o l			3175	0.8534	
5986	ZinacantanTzotzil	Mayan	STUPID	buro	buro	ɓ u ɾ o	Spanish	burro	3175	0.7214	
5987	ZinacantanTzotzil	Mayan	STUPID	choriso	choriso	tʃʰ o ɾ i s o	Spanish	chorizo	3175	0.5201	
5988	ZinacantanTzotzil	Mayan	STUPID	chuman te7 hol	chuman_te7_hol	tʃʰ u m a n + t e ʔ + h o l			3176	0.7793	
7676	Qeqchi	Mayan	STUPID	jip	jip	x i pʰ			3175	0.7176	
7677	Qeqchi	Mayan	STUPID	jok	jok	x o kʰ			3174	0.8166	
9756	Otomi	Otomanguean	STUPID	dondo	dondo	d o n d o	Spanish	tonto	3176	0.0000	3176
9757	Otomi	Otomanguean	STUPID	xongo	xongo	x o n g o			3176	0.5000	
9758	Otomi	Otomanguean	STUPID	'be̲mfeni	'be̲mfeni	ˀb æ m f e n i			3176	0.7401	
11151	ImbaburaQuechua	Quechuan	STUPID	muspa	muspa	m u s p a			3175	0.5392	
12368	Wichi	Matacoan	STUPID	upa’	upa’	u p a ʔ	Quechua	upa	3175	0.6222	
13636	Mapudungun	Araucanian	STUPID	noy	noy	n o y			3174	0.5538	
1478	Portuguese	Indo-European	STUTTER	gaguejar	gaguejar	ɡ a ɡ e ʒ a ʁ					
3238	Spanish	Indo-European	STUTTER	tartamudear	tartamudear	t a ɾ t a m u ð e a ɾ					
3239	Spanish	Indo-European	STUTTER	balbucear	balbucear	b a l β u s e a ɾ					
4729	Yaqui	Uto-Aztecan	STUTTER	nene’otu	nene’otu	n e n e ʔ o t u			3238	0.7165	
7737	Qeqchi	Mayan	STUTTER	lotz re	lotz_re	l o t z + ɾ e			3239	0.7987	
7738	Qeqchi	Mayan	STUTTER	tat re	tat_re	t a t + ɾ e			3238	0.7429	
9868	Otomi	Otomanguean	STUTTER	nk'u̲ne	nk'u̲ne	n kʼ u n e			3239	0.8725	
9869	Otomi	Otomanguean	STUTTER	mfane	mfane	m f a n e			3239	0.7451	
11199	ImbaburaQuechua	Quechuan	STUTTER	mana ali rimak	mana_ali_rimak	m a n a + a l i + ɾ i m a k			3238	0.8127	
12417	Wichi	Matacoan	STUTTER	ilej toj yomlhi	ilej_toj_yomlhi	i l e x + t o x + j o m lˠ i			3239	0.8365	
514	Portuguese	Indo-European	SUCK	chupar	chupar	ʃ u p a ʁ					
515	Portuguese	Indo-European	SUCK	sugar	sugar	s u ɡ a ʁ					
2213	Spanish	Indo-European	SUCK	chupar	chupar	tʃ u p a ɾ					
3897	Yaqui	Uto-Aztecan	SUCK	che’e	che’e	tʃ e ʔ e			2213	0.5231	
3898	Yaqui	Uto-Aztecan	SUCK	chuune	chuune	tʃ uː n e			2213	0.4945	
5320	ZinacantanTzotzil	Mayan	SUCK	tz’utz’	tz’utz’	tsʼ u tsʼ			2213	0.6047	
6669	Qeqchi	Mayan	SUCK	tz'ub'uk	tz'ub'uk	tsʼ u ɓ u kʰ			2213	0.2750	2213
8525	Otomi	Otomanguean	SUCK	juts’i	juts’i	x u tsʼ i			2213	0.7802	
8526	Otomi	Otomanguean	SUCK	tsu̲hni	tsu̲hni	ts u h n i			2213	0.6808	
8527	Otomi	Otomanguean	SUCK	tsu̲t'i	tsu̲t'i	ts u t̪ʼ i			2213	0.6088	
10528	ImbaburaQuechua	Quechuan	SUCK	chupana (1)	chupana	tʃ u p a n a	Spanish	chupar	2213	0.3068	
11715	Wichi	Matacoan	SUCK	hits’e	hits’e	h i ts ʔ e			2213	0.8538	
12989	Mapudungun	Araucanian	SUCK	fochizün	fochizün	f o tʃ i z ɨ n			2213	0.7263	
591	Portuguese	Indo-European	SUGAR	açúcar	açúcar	a s u k a ʁ					
2283	Spanish	Indo-European	SUGAR	azúcar	azúcar	a s u k a ɾ					
3963	Yaqui	Uto-Aztecan	SUGAR	asuka	asuka	a s u k a	Spanish	azúcar	2283	0.1635	2283
5385	ZinacantanTzotzil	Mayan	SUGAR	7asuka	7asuka	ʔ a s u k a	Spanish	azu*car	2283	0.2701	2283
6748	Qeqchi	Mayan	SUGAR	asuukr	asuukr	a s uː k r	Spanish	azúcar	2283	0.1403	2283
8611	Otomi	Otomanguean	SUGAR	t'axu̲t'afi	t'axu̲t'afi	t̪ʼ a x u t̪ʼ a f i			2283	0.6220	
10581	ImbaburaQuechua	Quechuan	SUGAR	mishki (2)	mishki	m i ʃ k i			2283	0.4679	
11766	Wichi	Matacoan	SUGAR	asukwi	asukwi	a s u kʷ i	Spanish	azúcar	2283	0.1827	2283
13044	Mapudungun	Araucanian	SUGAR	asukura	asukura	a s u k u ɻ a	Spanish	azúcar	2283	0.1093	2283
812	Portuguese	Indo-European	SUGAR CANE	cana de açúcar	cana_de_açúcar	k ɐ n ɐ + dʒ i + a s u k a ʁ					
2516	Spanish	Indo-European	SUGAR CANE	caɲa de azúcar	caɲa_de_azúcar	k a ɲ a + ð e + a s u k a ɾ					
4146	Yaqui	Uto-Aztecan	SUGAR CANE	asuka	asuka	a s u k a	Spanish	azúcar	2516	0.5335	
4147	Yaqui	Uto-Aztecan	SUGAR CANE	yoisana	yoisana	j o i s a n a			2516	0.7641	
5529	ZinacantanTzotzil	Mayan	SUGAR CANE	vale7	vale7	v a l e ʔ	Tzeltal	wale7	2516	0.9751	
6953	Qeqchi	Mayan	SUGAR CANE	utz'aal	utz'aal	u tsʼ aː l			2516	0.8686	
6954	Qeqchi	Mayan	SUGAR CANE	asuukr utz'ajl	asuukr_utz'ajl	a s uː k ɾ + u tsʼ a x l			2516	0.6652	
8872	Otomi	Otomanguean	SUGAR CANE	ndu̲xo	ndu̲xo	n d u x o			2516	0.8686	
10722	ImbaburaQuechua	Quechuan	SUGAR CANE	wiru	wiru	w i ɾ u			2516	0.9288	
11913	Wichi	Matacoan	SUGAR CANE	kanuhi	kanuhi	k a n u h i			2516	0.6980	
1275	Portuguese	Indo-European	SUMMER	verão	verão	v e ɾ ɐ̃ũ					
3014	Spanish	Indo-European	SUMMER	verano	verano	b ɛ ɾ a n o					
4561	Yaqui	Uto-Aztecan	SUMMER	tat meecha	tat_meecha	t a t + m eː tʃ a			3014	0.8877	
7512	Qeqchi	Mayan	SUMMER	saq'ehil	saq'ehil	s a qʼ e h i l			3014	0.8015	
9549	Otomi	Otomanguean	SUMMER	hñethe	hñethe	h ɲ e θ e			3014	0.8534	
11045	ImbaburaQuechua	Quechuan	SUMMER	wayra killa	wayra_killa	w a j ɾ a + k i ʒ a			3014	0.7358	
12259	Wichi	Matacoan	SUMMER	yachep	yachep	y a tʃ e p			3014	0.8174	
13530	Mapudungun	Araucanian	SUMMER	walüng	walüng	w a l ɨ ŋ			3014	0.4751	
64	Portuguese	Indo-European	SUN	sol	sol	s ɔu					
1743	Spanish	Indo-European	SUN	sol	sol	s o l					
3495	Yaqui	Uto-Aztecan	SUN	taa’a	taa’a	t aː ʔ a			1743	0.7818	
4925	ZinacantanTzotzil	Mayan	SUN	k'ak'al	k'ak'al	k ʔ a k ʔ a l			1743	0.6407	
6193	Qeqchi	Mayan	SUN	saq’e	saq’e	s a qʼ e			1743	0.5105	
7978	Otomi	Otomanguean	SUN	hyadi	hyadi	h j a d i			1743	0.7373	
10197	ImbaburaQuechua	Quechuan	SUN	inti	inti	i n d i			1743	0.9189	
11355	Wichi	Matacoan	SUN	fwala	fwala	fʷ a l a			1743	0.5524	
12590	Mapudungun	Araucanian	SUN	antü	antü	a n t ɨ	Aymara	inti	1743	0.9189	
1264	Portuguese	Indo-European	SUNDAY	domingo	domingo	d o m ĩ ɡ u					
3003	Spanish	Indo-European	SUNDAY	domingo	domingo	d o m i n g o					
4550	Yaqui	Uto-Aztecan	SUNDAY	lominko	lominko	l o m i n k o	Spanish	domingo	3003	0.1818	3003
5870	ZinacantanTzotzil	Mayan	SUNDAY	rominko	rominko	ɾ o m i n k o	Spanish	domingo	3003	0.1818	3003
7502	Qeqchi	Mayan	SUNDAY	domiin, tumink, romink	domiin	d o m iː n	Spanish	domingo	3003	0.2332	3003
9536	Otomi	Otomanguean	SUNDAY	ndomingo	ndomingo	n d o m i n g o	Spanish	domingo	3003	0.1321	3003
11034	ImbaburaQuechua	Quechuan	SUNDAY	dumingo	dumingo	d u m i ŋ g o	Spanish	domingo	3003	0.0182	3003
12248	Wichi	Matacoan	SUNDAY	luminku	luminku	l u m i n k u	Spanish	domingo	3003	0.2182	3003
1345	Portuguese	Indo-European	SURPRISED	surpreso	surpreso	s u ʁ p ɾ ɛ z u					
1346	Portuguese	Indo-European	SURPRISED	espantado	espantado	i ʃ p ɐ̃ t a d u					
3085	Spanish	Indo-European	SURPRISED	sorprendido	sorprendido	s o ɾ p ɾ e n d i ð o					
3086	Spanish	Indo-European	SURPRISED	estupefacto	estupefacto	ɛ s t u p e f a k t o					
4615	Yaqui	Uto-Aztecan	SURPRISED	suumeiya	suumeiya	s uː m e i j a			3085	0.7162	
5931	ZinacantanTzotzil	Mayan	SURPRISED	ch’aytzail	ch’aytzail	tʃʼ a j tsʰ a i l			3086	0.7897	
7598	Qeqchi	Mayan	SURPRISED	sachaamil xch’ool	sachaamil_xch’ool	s a tʃ aː m i l + ʃ tʃʼ oː l			3085	0.7321	
9649	Otomi	Otomanguean	SURPRISED	'yo̲	'yo̲	ˀj ə			3085	1.0403	
11096	ImbaburaQuechua	Quechuan	SURPRISED	mancharishka	mancharishka	m a n dʒ a ɾ i ʃ k a			3086	0.6252	
12312	Wichi	Matacoan	SURPRISED	iselitej	iselitej	i s e l i t e x			3086	0.5719	
13581	Mapudungun	Araucanian	SURPRISED	afmalewen	afmalewen	a f m a l e w e n			3086	0.7211	
1598	Portuguese	Indo-European	SURRENDER	capitular	capitular	k a p i t u l a ʁ					
1599	Portuguese	Indo-European	SURRENDER	render-se	render-se	ʁ ẽ d ɛ ʁ s i					
3365	Spanish	Indo-European	SURRENDER	rendirse	rendirse	r e n d i ɾ s e					
4816	Yaqui	Uto-Aztecan	SURRENDER	emo su’utoja	emo_su’utoja	e m o + s u ʔ u t o j a			3365	0.7804	
7839	Qeqchi	Mayan	SURRENDER	xe’xke rib’	xe’xke_rib’	ʃ e ʔ ʃ k e + ɾ i ɓ			3365	0.8088	
7840	Qeqchi	Mayan	SURRENDER	q’axtesink ib’	q’axtesink_ib’	q ʔ a ʃ t e s i n k + i ɓ			3365	0.6811	
10043	Otomi	Otomanguean	SURRENDER	tsabi	tsabi	ts a b i			3365	0.8178	
13751	Mapudungun	Araucanian	SURRENDER	entrekawün	entrekawün	e n ʈʂ e k a w ɨ n	Spanish	entregarse	3365	0.6108	
1443	Portuguese	Indo-European	SUSPECT	suspeitar	suspeitar	s u ʃ p ei t a ʁ					
3201	Spanish	Indo-European	SUSPECT	sospechar	sospechar	s o s p e tʃ a ɾ					
4695	Yaqui	Uto-Aztecan	SUSPECT	junentule	junentule	j u n e n t u l e			3201	0.6399	
7700	Qeqchi	Mayan	SUSPECT	xk’a’uxlankil	xk’a’uxlankil	ʃ kʼ a ʔ u ʃ l a n k i l			3201	0.6303	
9796	Otomi	Otomanguean	SUSPECT	beni	beni	b e n i			3201	0.7466	
9797	Otomi	Otomanguean	SUSPECT	ntso̲'mi	ntso̲'mi	n ts ə ˀm i			3201	0.8154	
9798	Otomi	Otomanguean	SUSPECT	nsu	nsu	ⁿs u			3201	0.7587	
12387	Wichi	Matacoan	SUSPECT	titsefwana	titsefwana	t i ts e fʷ a n a			3201	0.6566	
518	Portuguese	Indo-European	SWALLOW	tragar	tragar	t ɾ a ɡ a ʁ					
519	Portuguese	Indo-European	SWALLOW	engolir	engolir	ẽ ɡ o l i ʁ					
2216	Spanish	Indo-European	SWALLOW	tragar	tragar	t ɾ a ɣ a ɾ					
3900	Yaqui	Uto-Aztecan	SWALLOW	wi’ukta	wi’ukta	w i ʔ u k t a			2216	0.8286	
5322	ZinacantanTzotzil	Mayan	SWALLOW	bik’	bik’	ɓ i kʼ			2216	0.8349	
6673	Qeqchi	Mayan	SWALLOW	nuq'uk	nuq'uk	n u qʼ u kʰ	Western Mayan	*nuq’	2216	0.7026	
8529	Otomi	Otomanguean	SWALLOW	jänt'i	jänt'i	x ɐ n t̪ʼ i			2216	0.8410	
8530	Otomi	Otomanguean	SWALLOW	tut'i (2)	tut'i	t̪ u t̪ʼ i			2216	0.6058	
10530	ImbaburaQuechua	Quechuan	SWALLOW	millpuna	millpuna	m i ʒ p u n a			2216	0.7875	
11717	Wichi	Matacoan	SWALLOW	tim	tim	t i m			2216	0.7087	
12991	Mapudungun	Araucanian	SWALLOW	rulmen	rulmen	ɻ u l m e n			2216	0.6923	
51	Portuguese	Indo-European	SWAMP	pântano	pântano	p ɐ̃ t ɐ n u					
52	Portuguese	Indo-European	SWAMP	pantanal	pantanal	p ɐ̃ t ɐ n au					
1731	Spanish	Indo-European	SWAMP	pantano	pantano	p a n t a n o					
3488	Yaqui	Uto-Aztecan	SWAMP	ba’ajeelo	ba’ajeelo	b a ʔ a j eː l o			1731	0.6174	
4916	ZinacantanTzotzil	Mayan	SWAMP	7ach'eltik	7ach'eltik	ʔ a tʃʰ ʔ e l t i k			1731	0.7373	
4917	ZinacantanTzotzil	Mayan	SWAMP	sha7ab	sha7ab	ʃ a ʔ a b			1731	0.8186	
6184	Qeqchi	Mayan	SWAMP	saab’	saab’	s aː ɓ			1731	0.9337	
6185	Qeqchi	Mayan	SWAMP	k’anha’	k’anha’	kʼ a n + h a ʔ			1731	0.8315	
10190	ImbaburaQuechua	Quechuan	SWAMP	turu allpa	turu_allpa	t u ɾ u + a ʒ p a			1731	0.8221	
11348	Wichi	Matacoan	SWAMP	inotw’et	inotw’et	i n o t wˀ e t			1731	0.5916	
12579	Mapudungun	Araucanian	SWAMP	llozko	llozko	ʎ o z k o			1731	0.8397	
12580	Mapudungun	Araucanian	SWAMP	menoko	menoko	m e n o k o			1731	0.5831	
1633	Portuguese	Indo-European	SWEAR	jurar	jurar	ʒ u ɾ a ʁ					
3397	Spanish	Indo-European	SWEAR	jurar	jurar	x u ɾ a ɾ					
4842	Yaqui	Uto-Aztecan	SWEAR	juraroa	juraroa	j u r a r o a	Spanish	juzgar	3397	0.3339	
7872	Qeqchi	Mayan	SWEAR	ch’olob’ankil	ch’olob’ankil	tʃʼ o l o ɓ a n k i l			3397	0.8051	
10095	Otomi	Otomanguean	SWEAR	noni Jwä	noni_Jwä	n o n i + x w ɐ			3397	0.8275	
11287	ImbaburaQuechua	Quechuan	SWEAR	jurana	jurana	x u ɾ a n a	Spanish	jurar	3397	0.3068	
420	Portuguese	Indo-European	SWEAT (PERSPIRE)	suar	suar	s u a ʁ					
421	Portuguese	Indo-European	SWEAT (PERSPIRE)	transpirar	transpirar	t ɾ ɐ̃ ʃ p i ɾ a ʁ					
2115	Spanish	Indo-European	SWEAT (PERSPIRE)	sudar	sudar	s u ð a ɾ					
3824	Yaqui	Uto-Aztecan	SWEAT (PERSPIRE)	tatabujte	tatabujte	t a t a b u j t e			2115	0.7476	
5244	ZinacantanTzotzil	Mayan	SWEAT (PERSPIRE)	chik’inah	chik’inah	tʃʰ i kʼ i n a h			2115	0.8138	
6565	Qeqchi	Mayan	SWEAT (PERSPIRE)	tiqob'ak, tiqob'ank	tiqob'ak	t i q o ɓ a kʰ			2115	0.8138	
8417	Otomi	Otomanguean	SWEAT (PERSPIRE)	nxanthe	nxanthe	n x a n θ e			2115	0.5641	
8418	Otomi	Otomanguean	SWEAT (PERSPIRE)	honthe	honthe	h o n θ e			2115	0.4538	
10468	ImbaburaQuechua	Quechuan	SWEAT (PERSPIRE)	sudana	sudana	s u d a n a	Spanish	sudar	2115	0.4009	
11649	Wichi	Matacoan	SWEAT (PERSPIRE)	chefw ilon	chefw_ilon	tʃ e fʷ + i l o n			2115	0.8988	
12922	Mapudungun	Araucanian	SWEAT (PERSPIRE)	arofün	arofün	a ɻ o f ɨ n			2115	0.8525	
862	Portuguese	Indo-European	SWEEP	varrer	varrer	v a ʁ e ʁ					
2570	Spanish	Indo-European	SWEEP	barrer	barrer	b a r ɛ ɾ					
4187	Yaqui	Uto-Aztecan	SWEEP	jichike	jichike	j i tʃ i k e			2570	0.8244	
5570	ZinacantanTzotzil	Mayan	SWEEP	mes	mes	m e s			2570	0.9361	
7023	Qeqchi	Mayan	SWEEP	mesunk	mesunk	m e s u n kʰ			2570	0.8308	
8980	Otomi	Otomanguean	SWEEP	paxi	paxi	p a x i			2570	0.4945	
8981	Otomi	Otomanguean	SWEEP	joki	joki	x o k i			2570	0.8088	
10756	ImbaburaQuechua	Quechuan	SWEEP	fichana (1)	fichana	ɸ i tʃ a n a			2570	0.6833	
11949	Wichi	Matacoan	SWEEP	isek	isek	i s e k			2570	0.7604	
13228	Mapudungun	Araucanian	SWEEP	lepün (1)	lepün	l e p ɨ n			2570	0.8000	
1288	Portuguese	Indo-European	SWEET	doce	doce	d ɔ s i					
3027	Spanish	Indo-European	SWEET	dulce	dulce	d u l s e					
4572	Yaqui	Uto-Aztecan	SWEET	kaka	kaka	k a k a			3027	0.7385	
5887	ZinacantanTzotzil	Mayan	SWEET	chi7	chi7	tʃʰ i ʔ			3027	0.4485	
7526	Qeqchi	Mayan	SWEET	ki'	ki'	k i ʔ			3027	0.7562	
9568	Otomi	Otomanguean	SWEET	xi 'ñu	xi_'ñu	x i + ˀɲ u			3027	0.8802	
11054	ImbaburaQuechua	Quechuan	SWEET	mishki	mishki	m i ʃ k i			3027	0.6250	
12268	Wichi	Matacoan	SWEET	nitsot	nitsot	n i ts o t			3027	0.7038	
13540	Mapudungun	Araucanian	SWEET	kochü	kochü	k o tʃ ɨ			3027	0.7385	
805	Portuguese	Indo-European	SWEET POTATO	batata doce	batata_doce	b a t a t ɐ + d ɔ s i					
2506	Spanish	Indo-European	SWEET POTATO	camote	camote	k a m o t e					
2507	Spanish	Indo-European	SWEET POTATO	batata	batata	b a t a t a					
4141	Yaqui	Uto-Aztecan	SWEET POTATO	kamoote	kamoote	k a m oː t e	Nahuatl	camotli	2506	0.0000	2506
6947	Qeqchi	Mayan	SWEET POTATO	is	is	i s			2506	0.9179	
8865	Otomi	Otomanguean	SWEET POTATO	bo̲'kwä	bo̲'kwä	b ə ˀkʷ ɐ			2507	0.5774	
10717	ImbaburaQuechua	Quechuan	SWEET POTATO	kamuti	kamuti	k a m u t i	Nahuatl		2506	0.0444	2506
11909	Wichi	Matacoan	SWEET POTATO	watata	watata	w a t a t a	Spanish	batata	2507	0.1778	2507
474	Portuguese	Indo-European	SWELLING	inchação	inchação	ĩ ʃ a s ɐ̃ũ					
2171	Spanish	Indo-European	SWELLING	hinchazón	hinchazón	i n tʃ a s o n					
3861	Yaqui	Uto-Aztecan	SWELLING	bajila	bajila	b a j i l a			2171	0.8154	
5282	ZinacantanTzotzil	Mayan	SWELLING	situbel	situbel	s i t u ɓ e l			2171	0.6084	
6617	Qeqchi	Mayan	SWELLING	siipilal, siip	siipilal	s iː p i l a l			2171	0.7902	
6618	Qeqchi	Mayan	SWELLING	teb'elal	teb'elal	t e ɓ e l a l			2171	0.7944	
8467	Otomi	Otomanguean	SWELLING	hneni	hneni	h n e n i			2171	0.6802	
10500	ImbaburaQuechua	Quechuan	SWELLING	pungi	pungi	p u ŋ g i			2171	0.6810	
11683	Wichi	Matacoan	SWELLING	t’ikwa	t’ikwa	t ʔ i kʷ a			2171	0.7077	
12956	Mapudungun	Araucanian	SWELLING	iñchalen	iñchalen	i ɲ tʃ a l e n	Spanish	hinchazón	2171	0.2000	2171
12957	Mapudungun	Araucanian	SWELLING	ponkwin	ponkwin	p o n k w i n	Quechua	punquiy	2171	0.5773	
931	Portuguese	Indo-European	SWIM	nadar	nadar	n a d a ʁ					
2647	Spanish	Indo-European	SWIM	nadar	nadar	n a ð a ɾ					
4242	Yaqui	Uto-Aztecan	SWIM	bajume	bajume	b a j u m e			2647	0.8009	
5622	ZinacantanTzotzil	Mayan	SWIM	nushih	nushih	n u ʃ i h			2647	0.4000	
7101	Qeqchi	Mayan	SWIM	numxik	numxik	n u m ʃ i kʰ			2647	0.4855	
9087	Otomi	Otomanguean	SWIM	'ña̲the	'ña̲the	ˀɲ ɔ θ e			2647	0.2374	2647
9088	Otomi	Otomanguean	SWIM	'me̲the	'me̲the	ˀm æ θ e			2647	0.4945	
10801	ImbaburaQuechua	Quechuan	SWIM	wambuna	wambuna	w a m b u n a			2647	0.8397	
11993	Wichi	Matacoan	SWIM	t’ilin	t’ilin	t ʔ i l i n			2647	0.8453	
13276	Mapudungun	Araucanian	SWIM	weyelün	weyelün	w e y e l ɨ n			2647	0.8000	
1583	Portuguese	Indo-European	SWORD	espada	espada	i ʃ p a d ɐ					
3350	Spanish	Indo-European	SWORD	espada	espada	ɛ s p a ð a					
4810	Yaqui	Uto-Aztecan	SWORD	ejpaam	ejpaam	e j p aː m	Spanish	espada	3350	0.5421	
6099	ZinacantanTzotzil	Mayan	SWORD	7espara	7espara	ʔ e s p a ɾ a	Spanish	espada	3350	0.3123	
7828	Qeqchi	Mayan	SWORD	makaan	makaan	m a k aː n	Spanish	macana	3350	0.7973	
10019	Otomi	Otomanguean	SWORD	ma nts'äjwai	ma_nts'äjwai	m a + n tsʼ ɐ xʷ a i			3350	0.8269	
11264	ImbaburaQuechua	Quechuan	SWORD	ispada	ispada	i s p a d a	Spanish	espada	3350	0.1111	3350
12493	Wichi	Matacoan	SWORD	lakatnhat	lakatnhat	l a k a t n̥ a t			3350	0.6783	
