ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	BORROWED_SCORE	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SOURCE_LANGUAGE	SOURCE_ID	DET_STATUS
6446	Otomi	Otomanguean	WE (INCLUSIVE)	nugwi	nugwi	n u gʷ i	0.0			4 7 1 7	AXBZ	NYKI	3	3.N.C 3.Y.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	nugʷi	0			tn
6447	Otomi	Otomanguean	WE (INCLUSIVE)	gekwi	gekwi	g e kʷ i	0.0			1 7 1 7	AXBZ	KEKI	3	3.K.C 3.E.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	gekʷi	0			tn
6448	Otomi	Otomanguean	WE (INCLUSIVE)	geku̲wi	geku̲wi	g e k u w i	0.0			1 7 1 7 6 7	AXBYBZ	KEKYWI	3	3.K.C 3.E.V 3.K.C 3.Y.V 3.W.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gekuwi	0			tn
6449	Otomi	Otomanguean	WE (INCLUSIVE)	geka̲wi	geka̲wi	g e k ɔ w i	0.0			1 7 1 7 6 7	AXBYBZ	KEKUWI	3	3.K.C 3.E.V 3.K.C 3.U.V 3.W.C 3.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gekɔwi	0			tn
6450	Otomi	Otomanguean	WE (INCLUSIVE)	nughu̲	nughu̲	n u gʰ u	0.0			4 7 1 7	AXBZ	NYKY	3	3.N.C 3.Y.V 3.K.C 3.Y.V	2.0 1.5 1.75 0.8	nugʰu	0			tn
6451	Otomi	Otomanguean	WE (INCLUSIVE)	nugu̲hu̲	nugu̲hu̲	n u g u h u	0.0			4 7 1 7 3 7	AXBYBZ	NYKYHY	3	3.N.C 3.Y.V 3.K.C 3.Y.V 3.H.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nuguhu	0			tn
6452	Otomi	Otomanguean	WE (INCLUSIVE)	nuga̲hu̲	nuga̲hu̲	n u g ɔ h u	0.0			4 7 1 7 3 7	AXBYBZ	NYKUHY	3	3.N.C 3.Y.V 3.K.C 3.U.V 3.H.C 3.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	nugɔhu	0			tn
9762	Wichi	Matacoan	WE (INCLUSIVE)	namilh	namilh	n a m i l̥	0.0			4 7 4 7 5	AXBYN	NAMIL	6	6.N.C 6.A.V 6.M.C 6.I.V 6.L.c	2.0 1.5 1.75 1.3 0.8	namil̥	0			tn
9763	Wichi	Matacoan	WE (INCLUSIVE)	n’lhamilh	n’lhamilh	n ʔ lˠ a m i l̥	0.0			4 1 5 7 4 7 5	ACCYBYN	NHLAMIL	6	6.N.C 6.H.C 6.L.C 6.A.V 6.M.C 6.I.V 6.L.c	2.0 1.5 1.5 1.3 1.75 1.3 0.8	nʔlˠamil̥	0			tn
473	Spanish	Indo-European	WEAK	débil	débil	d e β i l				1 7 3 7 5	AXBYN	TEBIL	5	5.T.C 5.E.V 5.B.C 5.I.V 5.L.c	2.0 1.5 1.75 1.3 0.8	deβil	0			
2170	Yaqui	Uto-Aztecan	WEAK	kaa utte’ak	kaa_utte’ak	k aː + u t t e ʔ a k	0.0			1 7 9 7 1 1 7 1 7 1	AX_XMBYBYN	KA_YTTEHAK	7	7.K.C 7.A.V 7._._ 7.Y.V 7.T.c 7.T.C 7.E.V 7.H.C 7.A.V 7.K.c	2.0 1.5 0.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	kaː+utteʔak	0			tn
3590	ZinacantanTzotzil	Mayan	WEAK	k’un	k’un	kʼ u n	0.0			1 7 4	AXN	KYN	8	8.K.C 8.Y.V 8.N.c	2.0 1.5 0.8	kʼun	0			tn
4923	Qeqchi	Mayan	WEAK	q'un	q'un	qʼ u n	0.0			1 7 4	AXN	KYN	4	4.K.C 4.Y.V 4.N.c	2.0 1.5 0.8	qʼun	0			tn
4924	Qeqchi	Mayan	WEAK	lub'lu, lub'lub'	lub'lu	l u ɓ l u	0.25			5 7 1 5 7	AXBCZ	LYPLY	4	4.L.C 4.Y.V 4.P.C 4.L.C 4.Y.V	2.0 1.5 1.75 1.5 0.8	luɓlu	0			tn
6771	Otomi	Otomanguean	WEAK	nduts'e̲di	nduts'e̲di	n d u tsʼ æ d i	0.0			4 1 7 1 7 1 7	ACYBYBZ	NTYTETI	3	3.N.C 3.T.C 3.Y.V 3.T.C 3.E.V 3.T.C 3.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	ndutsʼædi	0			tn
6772	Otomi	Otomanguean	WEAK	ndundo'yo	ndundo'yo	n d u n d o ˀj o	0.0			4 1 7 4 1 7 6 7	ACYMBYBZ	NTYNTUJU	3	3.N.C 3.T.C 3.Y.V 3.N.c 3.T.C 3.U.V 3.J.C 3.U.V	2.0 1.5 1.3 1.1 1.75 1.3 1.75 0.8	ndundoˀjo	0			tn
6773	Otomi	Otomanguean	WEAK	went'i	went'i	w e n t̪ʼ i	0.0			6 7 4 1 7	AXMBZ	WENTI	3	3.W.C 3.E.V 3.N.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	went̪ʼi	0			tn
8809	ImbaburaQuechua	Quechuan	WEAK	fangalla (1)	fangalla	ɸ a ŋ g a ʒ a	0.0			3 7 4 1 7 3 7	AXMBYBZ	BANKASA	1	1.B.C 1.A.V 1.N.c 1.K.C 1.A.V 1.S.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	ɸaŋgaʒa	0			tn
9992	Wichi	Matacoan	WEAK	tak’efwiche	tak’efwiche	t a k ʔ e fʷ i tʃ e	0.0			1 7 1 1 7 3 7 1 7	AXMBYBYBZ	TAKHEBITE	6	6.T.C 6.A.V 6.K.c 6.H.C 6.E.V 6.B.C 6.I.V 6.T.C 6.E.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	takʔefʷitʃe	0			tn
11264	Mapudungun	Araucanian	WEAK	yafüngenon	yafüngenon	y a f ɨ ŋ e n o n	0.0			7 7 3 7 4 7 4 7 4	XYBYBYBYN	YABINENUN	2	2.Y.V 2.A.V 2.B.C 2.I.V 2.N.C 2.E.V 2.N.C 2.U.V 2.N.c	1.5 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	yafɨŋenon	0			tn
1659	Spanish	Indo-European	WEAPONS	armas	armas	a ɾ m a s				7 5 4 7 3	XMBYN	ARMAS	5	5.A.V 5.R.c 5.M.C 5.A.V 5.S.c	1.5 1.1 1.75 1.3 0.8	aɾmas	0			
3120	Yaqui	Uto-Aztecan	WEAPONS	wiko’i	wiko’i	w i k o ʔ i	0.0			6 7 1 7 1 7	AXBYBZ	WIKUHI	7	7.W.C 7.I.V 7.K.C 7.U.V 7.H.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	wikoʔi	0			tn
4411	ZinacantanTzotzil	Mayan	WEAPONS	pojob bail	pojob_bail	pʰ o ħ o ɓ + ɓ a i l	0.0			1 7 3 7 1 9 1 7 7 5	AXBYN_AXYN	PUHUP_PAIL	8	8.P.C 8.U.V 8.H.C 8.U.V 8.P.c 8._._ 8.P.C 8.A.V 8.I.V 8.L.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.3 0.8	pʰoħoɓ+ɓail	0			tn
6135	Qeqchi	Mayan	WEAPONS	kamsiil	kamsiil	k a m s iː l	0.0			1 7 4 3 7 5	AXMBYN	KAMSIL	4	4.K.C 4.A.V 4.M.c 4.S.C 4.I.V 4.L.c	2.0 1.5 1.1 1.75 1.3 0.8	kamsiːl	0			tn
8325	Otomi	Otomanguean	WEAPONS	bojä (2)	bojä	b o x ɐ	0.0			1 7 3 7	AXBZ	PUGE	3	3.P.C 3.U.V 3.G.C 3.E.V	2.0 1.5 1.75 0.8	boxɐ	1			tn
9578	ImbaburaQuechua	Quechuan	WEAPONS	makana	makana	m a k a n a	0.0			4 7 1 7 4 7	AXBYBZ	MAKANA	1	1.M.C 1.A.V 1.K.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	makana	0			tn
10802	Wichi	Matacoan	WEAPONS	letses	letses	l e ts e s	0.0			5 7 2 7 3	AXBYN	LECES	6	6.L.C 6.E.V 6.C.C 6.E.V 6.S.c	2.0 1.5 1.75 1.3 0.8	letses	0			tn
82	Spanish	Indo-European	WEATHER	tiempo	tiempo	t j e m p o				1 6 7 4 1 7	ACXMBZ	TJEMPU	5	5.T.C 5.J.C 5.E.V 5.M.c 5.P.C 5.U.V	2.0 1.5 1.5 1.1 1.75 0.8	tjempo	0			
1831	Yaqui	Uto-Aztecan	WEATHER	tiempo	tiempo	t i e m p o	1.0	Spanish	tiempo	1 7 7 4 1 7	AXYMBZ	TIEMPU	7	7.T.C 7.I.V 7.E.V 7.M.c 7.P.C 7.U.V	2.0 1.5 1.3 1.1 1.75 0.8	tiempo	0	Spanish	82	tp
4535	Qeqchi	Mayan	WEATHER	kutan	kutan	k u t a n	0.0			1 7 1 7 4	AXBYN	KYTAN	4	4.K.C 4.Y.V 4.T.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 0.8	kutan	0			tn
6318	Otomi	Otomanguean	WEATHER	pa (1)	pa	p a	0.0			1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	pa	0			tn
9690	Wichi	Matacoan	WEATHER	lawhoy	lawhoy	l a w̥ o j	0.0			5 7 6 7 6	AXBYN	LAWUJ	6	6.L.C 6.A.V 6.W.C 6.U.V 6.J.c	2.0 1.5 1.75 1.3 0.8	law̥oj	0			tn
10930	Mapudungun	Araucanian	WEATHER	antü	antü	a n t ɨ	0.25			7 4 1 7	XMBZ	ANTI	2	2.A.V 2.N.c 2.T.C 2.I.V	1.5 1.1 1.75 0.8	antɨ	1			tn
627	Spanish	Indo-European	WEAVE	tejer	tejer	t e x ɛ ɾ				1 7 3 7 5	AXBYN	TEGER	5	5.T.C 5.E.V 5.G.C 5.E.V 5.R.c	2.0 1.5 1.75 1.3 0.8	texɛɾ	0			
2309	Yaqui	Uto-Aztecan	WEAVE	ji’ika	ji’ika	j i ʔ i k a	0.0			6 7 1 7 1 7	AXBYBZ	JIHIKA	7	7.J.C 7.I.V 7.H.C 7.I.V 7.K.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	jiʔika	1			tn
3724	ZinacantanTzotzil	Mayan	WEAVE	hal	hal	h a l	0.0			3 7 5	AXN	HAL	8	8.H.C 8.A.V 8.L.c	2.0 1.5 0.8	hal	0			tn
5089	Qeqchi	Mayan	WEAVE	kemok	kemok	k e m o kʰ	0.0			1 7 4 7 1	AXBYN	KEMUK	4	4.K.C 4.E.V 4.M.C 4.U.V 4.K.c	2.0 1.5 1.75 1.3 0.8	kemokʰ	0			tn
6961	Otomi	Otomanguean	WEAVE	pe	pe	p e	0.0			1 7	AX	PE	3	3.P.C 3.E.V	2.0 1.5	pe	0			tn
8920	ImbaburaQuechua	Quechuan	WEAVE	awana (2)	awana	a w a n a	0.0			7 6 7 4 7	XBYBZ	AWANA	1	1.A.V 1.W.C 1.A.V 1.N.C 1.A.V	1.5 1.75 1.3 1.75 0.8	awana	1			tn
10104	Wichi	Matacoan	WEAVE	tayhin	tayhin	t a j h i n	0.0			1 7 6 3 7 4	AXMBYN	TAJHIN	6	6.T.C 6.A.V 6.J.c 6.H.C 6.I.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	tajhin	0			tn
11379	Mapudungun	Araucanian	WEAVE	ngüren	ngüren	ŋ ɨ ɻ e n	0.0			4 7 5 7 4	AXBYN	NIREN	2	2.N.C 2.I.V 2.R.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	ŋɨɻen	0			tn
1323	Spanish	Indo-European	WEDNESDAY	miércoles	miércoles	m j ɛ ɾ k o l e s				4 6 7 5 1 7 5 7 3	ACXMBYBYN	MJERKULES	5	5.M.C 5.J.C 5.E.V 5.R.c 5.K.C 5.U.V 5.L.C 5.E.V 5.S.c	2.0 1.5 1.5 1.1 1.75 1.3 1.75 1.3 0.8	mjɛɾkoles	0			
2870	Yaqui	Uto-Aztecan	WEDNESDAY	miekoles	miekoles	m i e k o l e s	1.0	Spanish	miércoles	4 7 7 1 7 5 7 3	AXYBYBYN	MIEKULES	7	7.M.C 7.I.V 7.E.V 7.K.C 7.U.V 7.L.C 7.E.V 7.S.c	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	miekoles	0	Spanish	1323	tp
4190	ZinacantanTzotzil	Mayan	WEDNESDAY	melkulesh	melkulesh	m e l k u l e sʰ	1.0	Spanish	miércoles	4 7 5 1 7 5 7 3	AXMBYBYN	MELKYLES	8	8.M.C 8.E.V 8.L.c 8.K.C 8.Y.V 8.L.C 8.E.V 8.S.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	melkulesʰ	0	Spanish	1323	tp
5822	Qeqchi	Mayan	WEDNESDAY	miercools, myers	miercools	m i e ɾ c oː l s	1.0	Spanish	miércoles	4 7 7 5 1 7 5 3	AXYMBYLN	MIERCULS	4	4.M.C 4.I.V 4.E.V 4.R.c 4.C.C 4.U.V 4.L.c 4.S.c	2.0 1.5 1.3 1.1 1.75 1.3 1.1 0.8	mieɾcoːls	0	Spanish	1323	tp
7856	Otomi	Otomanguean	WEDNESDAY	hñupa	hñupa	h ɲ u p a	0.0			3 4 7 1 7	ACXBZ	HNYPA	3	3.H.C 3.N.C 3.Y.V 3.P.C 3.A.V	2.0 1.5 1.5 1.75 0.8	hɲupa	0			tn
9354	ImbaburaQuechua	Quechuan	WEDNESDAY	mircules	mircules	m i ɾ c u l e s	1.0	Spanish	miécoles	4 7 5 1 7 5 7 3	AXMBYBYN	MIRCYLES	1	1.M.C 1.I.V 1.R.c 1.C.C 1.Y.V 1.L.C 1.E.V 1.S.c	2.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	miɾcules	0	Spanish	1323	tp
10568	Wichi	Matacoan	WEDNESDAY	mielkulis	mielkulis	m i e l k u l i s	1.0	Spanish	miércoles	4 7 7 5 1 7 5 7 3	AXYMBYBYN	MIELKYLIS	6	6.M.C 6.I.V 6.E.V 6.L.c 6.K.C 6.Y.V 6.L.C 6.I.V 6.S.c	2.0 1.5 1.3 1.1 1.75 1.3 1.75 1.3 0.8	mielkulis	0	Spanish	1323	tp
1319	Spanish	Indo-European	WEEK	semana	semana	s e m a n a				3 7 4 7 4 7	AXBYBZ	SEMANA	5	5.S.C 5.E.V 5.M.C 5.A.V 5.N.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	semana	0			
2866	Yaqui	Uto-Aztecan	WEEK	semaana	semaana	s e m aː n a	1.0	Spanish	semana	3 7 4 7 4 7	AXBYBZ	SEMANA	7	7.S.C 7.E.V 7.M.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 1.3 1.75 0.8	semaːna	0	Spanish	1319	tp
4186	ZinacantanTzotzil	Mayan	WEEK	shemana	shemana	ʃ e m a n a	1.0	Spanish	semana	3 7 4 7 4 7	AXBYBZ	SEMANA	8	8.S.C 8.E.V 8.M.C 8.A.V 8.N.C 8.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʃemana	0	Spanish	1319	tp
5818	Qeqchi	Mayan	WEEK	xamaan	xamaan	ʃ a m aː n	1.0	Spanish	semana	3 7 4 7 4	AXBYN	SAMAN	4	4.S.C 4.A.V 4.M.C 4.A.V 4.N.c	2.0 1.5 1.75 1.3 0.8	ʃamaːn	0	Spanish	1319	tp
7852	Otomi	Otomanguean	WEEK	su̲mänä	su̲mänä	s u m ɐ n ɐ	1.0	Spanish	semana	3 7 4 7 4 7	AXBYBZ	SYMENE	3	3.S.C 3.Y.V 3.M.C 3.E.V 3.N.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	sumɐnɐ	0	Spanish	1319	tp
9350	ImbaburaQuechua	Quechuan	WEEK	simana	simana	s i m a n a	1.0	Spanish	semana	3 7 4 7 4 7	AXBYBZ	SIMANA	1	1.S.C 1.I.V 1.M.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	simana	0	Spanish	1319	tp
10564	Wichi	Matacoan	WEEK	semanu	semanu	s e m a n u	1.0	Spanish	semana	3 7 4 7 4 7	AXBYBZ	SEMANY	6	6.S.C 6.E.V 6.M.C 6.A.V 6.N.C 6.Y.V	2.0 1.5 1.75 1.3 1.75 0.8	semanu	0	Spanish	1319	tp
11842	Mapudungun	Araucanian	WEEK	semana	semana	s e m a n a	1.0	Spanish	semana	3 7 4 7 4 7	AXBYBZ	SEMANA	2	2.S.C 2.E.V 2.M.C 2.A.V 2.N.C 2.A.V	2.0 1.5 1.75 1.3 1.75 0.8	semana	0	Spanish	1319	tp
1108	Spanish	Indo-European	WEIGH	pesar	pesar	p e s a ɾ				1 7 3 7 5	AXBYN	PESAR	5	5.P.C 5.E.V 5.S.C 5.A.V 5.R.c	2.0 1.5 1.75 1.3 0.8	pesaɾ	0			
2680	Yaqui	Uto-Aztecan	WEIGH	pesaroa	pesaroa	p e s a r o a	1.0	Spanish	pesar	1 7 3 7 5 7 7	AXBYBYZ	PESARUA	7	7.P.C 7.E.V 7.S.C 7.A.V 7.R.C 7.U.V 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	pesaroa	0	Spanish	1108	tp
5568	Qeqchi	Mayan	WEIGH	b’isok	b’isok	ɓ i s o kʰ	0.0			1 7 3 7 1	AXBYN	PISUK	4	4.P.C 4.I.V 4.S.C 4.U.V 4.K.c	2.0 1.5 1.75 1.3 0.8	ɓisokʰ	0			tn
7583	Otomi	Otomanguean	WEIGH	pesa	pesa	p e s a	1.0	Spanish	pesar	1 7 3 7	AXBZ	PESA	3	3.P.C 3.E.V 3.S.C 3.A.V	2.0 1.5 1.75 0.8	pesa	0	Spanish	1108	tp
9208	ImbaburaQuechua	Quechuan	WEIGH	llashana	llashana	ʒ a ʃ a n a	0.0			3 7 3 7 4 7	AXBYBZ	SASANA	1	1.S.C 1.A.V 1.S.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʒaʃana	0			tn
10416	Wichi	Matacoan	WEIGH	pesa	pesa	p e s a	1.0	Spanish	pesá	1 7 3 7	AXBZ	PESA	6	6.P.C 6.E.V 6.S.C 6.A.V	2.0 1.5 1.75 0.8	pesa	0	Spanish	1108	tp
11687	Mapudungun	Araucanian	WEIGH	fanefanetun	fanefanetun	f a n e f a n e t u n	0.0			3 7 4 7 3 7 4 7 1 7 4	AXBYBYBYBYN	BANEBANETYN	2	2.B.C 2.A.V 2.N.C 2.E.V 2.B.C 2.A.V 2.N.C 2.E.V 2.T.C 2.Y.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	fanefanetun	0			tn
1173	Spanish	Indo-European	WEST	oeste	oeste	o ɛ s t e				7 7 3 1 7	XYMBZ	UESTE	5	5.U.V 5.E.V 5.S.c 5.T.C 5.E.V	1.5 1.3 1.1 1.75 0.8	oɛste	0			
1174	Spanish	Indo-European	WEST	poniente	poniente	p o n j e n t e				1 7 4 6 7 4 1 7	AXBCYMBZ	PUNJENTE	5	5.P.C 5.U.V 5.N.C 5.J.C 5.E.V 5.N.c 5.T.C 5.E.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	ponjente	0			
2726	Yaqui	Uto-Aztecan	WEST	bawebetana	bawebetana	b a w e b e t a n a	0.0			1 7 6 7 1 7 1 7 4 7	AXBYBYBYBZ	PAWEPETANA	7	7.P.C 7.A.V 7.W.C 7.E.V 7.P.C 7.E.V 7.T.C 7.A.V 7.N.C 7.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	bawebetana	0			tn
2727	Yaqui	Uto-Aztecan	WEST	oejte	oejte	o e j t e	1.0	Spanish	oeste	7 7 6 1 7	XYMBZ	UEJTE	7	7.U.V 7.E.V 7.J.c 7.T.C 7.E.V	1.5 1.3 1.1 1.75 0.8	oejte	0	Spanish	1173	tp
4073	ZinacantanTzotzil	Mayan	WEST	7olon	7olon	ʔ o l o n	0.0			1 7 5 7 4	AXBYN	HULUN	8	8.H.C 8.U.V 8.L.C 8.U.V 8.N.c	2.0 1.5 1.75 1.3 0.8	ʔolon	0			tn
4074	ZinacantanTzotzil	Mayan	WEST	maleb k’ak’al	maleb_k’ak’al	m a l e ɓ + kʼ a kʼ a l	0.0			4 7 5 7 1 9 1 7 1 7 5	AXBYN_AXBYN	MALEP_KAKAL	8	8.M.C 8.A.V 8.L.C 8.E.V 8.P.c 8._._ 8.K.C 8.A.V 8.K.C 8.A.V 8.L.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 1.3 0.8	maleɓ+kʼakʼal	0			tn
5627	Qeqchi	Mayan	WEST	rokeb' saq'e	rokeb'_saq'e	r o k e ɓ + s a qʼ e	0.0			5 7 1 7 1 9 3 7 1 7	AXBYN_AXBZ	RUKEP_SAKE	4	4.R.C 4.U.V 4.K.C 4.E.V 4.P.c 4._._ 4.S.C 4.A.V 4.K.C 4.E.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 0.8	rokeɓ+saqʼe	0			tn
7661	Otomi	Otomanguean	WEST	'ñu̲hyadi	'ñu̲hyadi	ˀɲ u h j a d i	0.0			4 7 3 6 7 1 7	AXBCYBZ	NYHJATI	3	3.N.C 3.Y.V 3.H.C 3.J.C 3.A.V 3.T.C 3.I.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	ˀɲuhjadi	0			tn
9248	ImbaburaQuechua	Quechuan	WEST	inti yaikuna ladu	inti_yaikuna_ladu	i n d i + j a i k u n a + l a d u	0.0			7 4 1 7 9 6 7 7 1 7 4 7 9 5 7 1 7	XMBZ_AXYBYBZ_AXBZ	INTI_JAIKYNA_LATY	1	1.I.V 1.N.c 1.T.C 1.I.V 1._._ 1.J.C 1.A.V 1.I.V 1.K.C 1.Y.V 1.N.C 1.A.V 1._._ 1.L.C 1.A.V 1.T.C 1.Y.V	1.5 1.1 1.75 0.8 0.0 2.0 1.5 1.3 1.75 1.3 1.75 0.8 0.0 2.0 1.5 1.75 0.8	indi+jaikuna+ladu	0			tn
10463	Wichi	Matacoan	WEST	ikphomey	ikphomey	i k pʰ o m e j	0.0			7 1 1 7 4 7 6	XMBYBYN	IKPUMEJ	6	6.I.V 6.K.c 6.P.C 6.U.V 6.M.C 6.E.V 6.J.c	1.5 1.1 1.75 1.3 1.75 1.3 0.8	ikpʰomej	0			tn
11732	Mapudungun	Araucanian	WEST	ngulu	ngulu	ŋ u l u	0.0			4 7 5 7	AXBZ	NYLY	2	2.N.C 2.Y.V 2.L.C 2.Y.V	2.0 1.5 1.75 0.8	ŋulu	0			tn
1391	Spanish	Indo-European	WET	mojado	mojado	m o x a ð o				4 7 3 7 3 7	AXBYBZ	MUGADU	5	5.M.C 5.U.V 5.G.C 5.A.V 5.D.C 5.U.V	2.0 1.5 1.75 1.3 1.75 0.8	moxaðo	0			
1392	Spanish	Indo-European	WET	húmedo	húmedo	u m e ð o				7 4 7 3 7	XBYBZ	YMEDU	5	5.Y.V 5.M.C 5.E.V 5.D.C 5.U.V	1.5 1.75 1.3 1.75 0.8	umeðo	0			
2924	Yaqui	Uto-Aztecan	WET	ba’ari	ba’ari	b a ʔ a r i	0.0			1 7 1 7 5 7	AXBYBZ	PAHARI	7	7.P.C 7.A.V 7.H.C 7.A.V 7.R.C 7.I.V	2.0 1.5 1.75 1.3 1.75 0.8	baʔari	0			tn
4240	ZinacantanTzotzil	Mayan	WET	t’ushul	t’ushul	tʼ u ʃ u l	0.0			1 7 3 7 5	AXBYN	TYSYL	8	8.T.C 8.Y.V 8.S.C 8.Y.V 8.L.c	2.0 1.5 1.75 1.3 0.8	tʼuʃul	0			tn
5897	Qeqchi	Mayan	WET	luub'	luub'	l uː ɓ	0.0			5 7 1	AXN	LYP	4	4.L.C 4.Y.V 4.P.c	2.0 1.5 0.8	luːɓ	0			tn
5898	Qeqchi	Mayan	WET	t'aqt'aq	t'aqt'aq	tʼ a q tʼ a qʰ	0.0			1 7 1 1 7 1	AXMBYN	TAKTAK	4	4.T.C 4.A.V 4.K.c 4.T.C 4.A.V 4.K.c	2.0 1.5 1.1 1.75 1.3 0.8	tʼaqtʼaqʰ	0			tn
5899	Qeqchi	Mayan	WET	b'aqx	b'aqx	ɓ a q ʃ	0.0			1 7 1 3	AXBC	PAKS	4	4.P.C 4.A.V 4.K.C 4.S.C	2.0 1.5 1.75 1.5	ɓaqʃ	0			tn
5900	Qeqchi	Mayan	WET	t'oqx	t'oqx	tʼ o q ʃ	0.0			1 7 1 3	AXBC	TUKS	4	4.T.C 4.U.V 4.K.C 4.S.C	2.0 1.5 1.75 1.5	tʼoqʃ	0			tn
5901	Qeqchi	Mayan	WET	tz'uuq	tz'uuq	tsʼ uː qʰ	0.0			1 7 1	AXN	TYK	4	4.T.C 4.Y.V 4.K.c	2.0 1.5 0.8	tsʼuːqʰ	0			tn
5902	Qeqchi	Mayan	WET	raap	raap	r aː pʰ	0.0			5 7 1	AXN	RAP	4	4.R.C 4.A.V 4.P.c	2.0 1.5 0.8	raːpʰ	0			tn
7955	Otomi	Otomanguean	WET	xi mobo	xi_mobo	x i + m o b o	0.0			3 7 9 4 7 1 7	AX_AXBZ	GI_MUPU	3	3.G.C 3.I.V 3._._ 3.M.C 3.U.V 3.P.C 3.U.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	xi+mobo	0			tn
7956	Otomi	Otomanguean	WET	xi nk'a	xi_nk'a	x i + n kʼ a	0.0			3 7 9 4 1 7	AX_ACZ	GI_NKA	3	3.G.C 3.I.V 3._._ 3.N.C 3.K.C 3.A.V	2.0 1.5 0.0 2.0 1.5 0.8	xi+nkʼa	0			tn
9405	ImbaburaQuechua	Quechuan	WET	shutushka	shutushka	ʃ u t u ʃ k a	0.0			3 7 1 7 3 1 7	AXBYMBZ	SYTYSKA	1	1.S.C 1.Y.V 1.T.C 1.Y.V 1.S.c 1.K.C 1.A.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	ʃutuʃka	0			tn
10618	Wichi	Matacoan	WET	tasey	tasey	t a s e j	0.0			1 7 3 7 6	AXBYN	TASEJ	6	6.T.C 6.A.V 6.S.C 6.E.V 6.J.c	2.0 1.5 1.75 1.3 0.8	tasej	0			tn
11888	Mapudungun	Araucanian	WET	kültraf	kültraf	k ɨ l ʈʂ a f	0.0			1 7 5 2 7 3	AXMBYN	KILCAB	2	2.K.C 2.I.V 2.L.c 2.C.C 2.A.V 2.B.c	2.0 1.5 1.1 1.75 1.3 0.8	kɨlʈʂaf	0			tn
275	Spanish	Indo-European	WHALE	ballena	ballena	b a ʝ e n a				1 7 3 7 4 7	AXBYBZ	PASENA	5	5.P.C 5.A.V 5.S.C 5.E.V 5.N.C 5.A.V	2.0 1.5 1.75 1.3 1.75 0.8	baʝena	0			
1995	Yaqui	Uto-Aztecan	WHALE	bujteme	bujteme	b u j t e m e	0.0			1 7 6 1 7 4 7	AXMBYBZ	PYJTEME	7	7.P.C 7.Y.V 7.J.c 7.T.C 7.E.V 7.M.C 7.E.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	bujteme	0			tn
4714	Qeqchi	Mayan	WHALE	b’ayeen	b’ayeen	ɓ a j eː n	1.0	Spanish	ballena	1 7 6 7 4	AXBYN	PAJEN	4	4.P.C 4.A.V 4.J.C 4.E.V 4.N.c	2.0 1.5 1.75 1.3 0.8	ɓajeːn	0	Spanish	275	tp
